order number,date,meat,cheese,sides,toppings,sauce
12-74,2024-10-12,"Brisket, Grilled Chicken","Pepper Jack, MIX",Cheesy Garlic Bread,"Parmesan, Corn, Jalapenos, Breadcrumbs, Onions","Garlic Parmesan, BBQ, Buffalo"
12-75,2024-10-12,NA,MIX,"Cheesy Garlic Bread, Garlic Bread","Tomatoes, Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms","Garlic Parmesan, Pesto"
12-76,2024-10-12,Bacon,Cheddar,NA,"Corn, Breadcrumbs",Garlic Parmesan
12-81,2024-10-12,"Brisket, Grilled Chicken, Bacon","Cheddar Mac, Melted Cheddar, Cheddar",NA,"Parmesan, Tomatoes, Bell Peppers, Corn, Breadcrumbs, Onions, Mushrooms, Broccoli",BBQ
12-78,2024-10-12,Pulled Pork,Cheddar,NA,Tomatoes,Garlic Parmesan
12-79,2024-10-12,"Grilled Chicken, Bacon",MIX,Cheesy Garlic Bread,"Parmesan, Corn, Breadcrumbs, Onions, Mushrooms",Hot Honey
12-85,2024-10-12,"Brisket, Grilled Chicken, Bacon","Pepper Jack, Cheddar",NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Breadcrumbs, Mushrooms, Broccoli","Pesto, Ranch"
12-82,2024-10-12,Pulled Pork,MIX,NA,Breadcrumbs,Buffalo
12-83,2024-10-12,Pulled Pork,MIX,NA,"Breadcrumbs, Pineapple",BBQ
12-84,2024-10-12,Bacon,MIX,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, Ranch"
12-86,2024-10-12,Grilled Chicken,MIX,Garlic Bread,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
12-87,2024-10-12,Grilled Chicken,Alfredo,NA,"Parmesan, Mushrooms, Broccoli",Pesto
12-88,2024-10-12,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
12-90,2024-10-12,"Pulled Pork, Bacon",Cheddar,NA,"Parmesan, Bell Peppers, Corn, Breadcrumbs, Onions","BBQ, Ranch"
12-91,2024-10-12,Ham,Cheddar,NA,NA,NA
12-92,2024-10-12,NA,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli",NA
12-94,2024-10-12,NA,Cheddar,NA,"Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli",Garlic Parmesan
12-93,2024-10-12,Grilled Chicken,Cheddar,NA,"Jalapenos, Parmesan, Breadcrumbs",Buffalo
12-95,2024-10-12,Brisket,MIX,NA,"Parmesan, Corn, Jalapenos, Breadcrumbs, Broccoli","Hot Honey, BBQ"
12-97,2024-10-12,"Ham, Brisket",Cheddar,NA,"Corn, Parmesan, Onions, Broccoli",Garlic Parmesan
12-98,2024-10-12,Brisket,Cheddar,Garlic Bread,"Parmesan, Breadcrumbs, Broccoli",BBQ
12-99,2024-10-12,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Parmesan",BBQ
12-100,2024-10-12,NA,NA,Cheesecake,NA,NA
12-102,2024-10-12,Grilled Chicken,Cheddar,Garlic Bread,Mushrooms,NA
12-103,2024-10-12,"Brisket, Grilled Chicken",Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Broccoli","BBQ, Buffalo"
12-104,2024-10-12,"Grilled Chicken, Bacon",Cheddar,"Cheesy Garlic Bread, Garlic Bread, Cheesecake","Parmesan, Broccoli",Garlic Parmesan
12-106,2024-10-12,"Pulled Pork, Grilled Chicken, Brisket","Pepper Jack, MIX","Cheesy Garlic Bread, Cheesecake","Parmesan, Bell Peppers, Breadcrumbs, Onions, Broccoli",BBQ
12-108,2024-10-12,Pulled Pork,Cheddar,"Cheesy Garlic Bread, Doritos","Breadcrumbs, Bell Peppers, Broccoli",Buffalo
12-109,2024-10-12,Brisket,"Alfredo, Melted Cheddar",NA,Parmesan,NA
12-107,2024-10-12,Brisket,"Cheddar Mac, Melted Cheddar, Cheddar",NA,Bell Peppers,NA
12-110,2024-10-12,"Pulled Pork, Grilled Chicken, Brisket",Alfredo,NA,"Corn, Breadcrumbs, Parmesan, Broccoli",NA
12-111,2024-10-12,Brisket,Alfredo,Cheesecake,"Breadcrumbs, Corn, Onions, Parmesan","Hot Honey, Garlic Parmesan, Ranch"
12-112,2024-10-12,Brisket,MIX,Garlic Bread,"Tomatoes, Broccoli",Garlic Parmesan
12-114,2024-10-12,"Brisket, Grilled Chicken, Bacon",Cheddar,"Cheesy Garlic Bread, Cheetos","Parmesan, Breadcrumbs, Bell Peppers",Garlic Parmesan
12-116,2024-10-12,NA,Cheddar,NA,"Parmesan, Corn, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
12-115,2024-10-12,Brisket,"MIX, Cheddar",Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms",Garlic Parmesan
12-117,2024-10-12,Bacon,MIX,NA,"Breadcrumbs, Mushrooms","Garlic Parmesan, Buffalo"
12-118,2024-10-12,NA,MIX,NA,"Parmesan, Bell Peppers, Onions, Breadcrumbs, Mushrooms, Broccoli",Garlic Parmesan
12-120,2024-10-12,Pulled Pork,MIX,NA,"Breadcrumbs, Jalapenos, Parmesan, Pineapple","Garlic Parmesan, Buffalo"
12-122,2024-10-12,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
12-123,2024-10-12,Grilled Chicken,"MIX, Cheddar",NA,"Parmesan, Pineapple, Bell Peppers, Corn, Jalapenos, Breadcrumbs","Hot Honey, Garlic Parmesan, Ranch, Buffalo"
12-124,2024-10-12,Grilled Chicken,Alfredo,Garlic Bread,Breadcrumbs,NA
12-125,2024-10-12,Grilled Chicken,MIX,NA,"Breadcrumbs, Onions, Broccoli",Garlic Parmesan
12-126,2024-10-12,Bacon,Cheddar,NA,"Jalapenos, Mushrooms, Pineapple",NA
12-127,2024-10-12,Grilled Chicken,MIX,NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs, Broccoli","Garlic Parmesan, Pesto"
12-128,2024-10-12,"Ham, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan, Onions, Broccoli","Hot Honey, Garlic Parmesan"
12-129,2024-10-12,NA,"Alfredo, Cheddar",NA,"Onions, Bell Peppers",BBQ
12-130,2024-10-12,Grilled Chicken,"Alfredo Mac, Melted Parmesan",NA,"Breadcrumbs, Tomatoes, Mushrooms, Parmesan",Garlic Parmesan
12-132,2024-10-12,Grilled Chicken,Alfredo,NA,Parmesan,Garlic Parmesan
12-131,2024-10-12,Brisket,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Onions, Breadcrumbs, Mushrooms",Garlic Parmesan
12-133,2024-10-12,"Grilled Chicken, Bacon","Alfredo, Cheddar",NA,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
12-134,2024-10-12,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
12-135,2024-10-12,Bacon,Cheddar,Garlic Bread,Parmesan,NA
12-138,2024-10-12,Brisket,Alfredo,Cheesy Garlic Bread,"Jalapenos, Corn, Broccoli",Garlic Parmesan
12-137,2024-10-12,NA,Melted Cheddar,NA,NA,NA
12-139,2024-10-12,Brisket,Cheddar,NA,"Corn, Onions, Bell Peppers, Broccoli","Hot Honey, BBQ"
12-141,2024-10-12,Bacon,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
12-140,2024-10-12,Brisket,MIX,NA,"Jalapenos, Breadcrumbs",Garlic Parmesan
12-142,2024-10-12,Brisket,Cheddar,Cheesy Garlic Bread,NA,BBQ
12-143,2024-10-12,NA,"Cheddar Mac, Melted Pepper Jack",NA,"Jalapenos, Parmesan, Breadcrumbs","Garlic Parmesan, Pesto, Buffalo"
12-145,2024-10-12,Ham,Cheddar,"Garlic Bread, Cheesecake","Tomatoes, Jalapenos, Parmesan, Breadcrumbs",BBQ
12-144,2024-10-12,Brisket,Cheddar,NA,Parmesan,Ranch
12-146,2024-10-12,NA,Alfredo,Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos",Pesto
12-147,2024-10-12,"Brisket, Bacon","MIX, Cheddar",Garlic Bread,"Breadcrumbs, Broccoli",BBQ
12-149,2024-10-12,Brisket,Cheddar,NA,Corn,BBQ
12-148,2024-10-12,"Grilled Chicken, Bacon","Alfredo, Cheddar",NA,"Mushrooms, Parmesan, Onions, Bell Peppers",Garlic Parmesan
12-151,2024-10-12,"Pulled Pork, Grilled Chicken, Bacon","Pepper Jack, Cheddar",NA,"Parmesan, Corn, Jalapenos, Breadcrumbs, Mushrooms","BBQ, Buffalo, Hot Honey, Pesto, Ranch"
12-155,2024-10-12,NA,Cheddar,NA,"Corn, Breadcrumbs, Parmesan, Broccoli",NA
12-153,2024-10-12,NA,Cheddar,NA,Broccoli,Garlic Parmesan
12-152,2024-10-12,Grilled Chicken,Alfredo,NA,Bell Peppers,NA
12-156,2024-10-12,"Pulled Pork, Brisket, Bacon",Cheddar,Cheesy Garlic Bread,NA,BBQ
12-157,2024-10-12,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Broccoli,Garlic Parmesan
12-159,2024-10-12,"Brisket, Bacon","Melted Pepper Jack, Cheddar, Cheddar Mac, Melted Cheddar, MIX","Cheesy Garlic Bread, Any Bag Of Chips","Parmesan, Tomatoes, Bell Peppers, Jalapenos, Breadcrumbs, Onions",BBQ
12-164,2024-10-12,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Parmesan, Mushrooms, Broccoli",NA
12-161,2024-10-12,NA,MIX,Garlic Bread,NA,Garlic Parmesan
12-160,2024-10-12,"Ham, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan, Mushrooms, Broccoli","Hot Honey, Ranch"
12-162,2024-10-12,"Brisket, Grilled Chicken",MIX,NA,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms","Hot Honey, Ranch, Buffalo"
12-167,2024-10-12,Brisket,"Cheddar Mac, Melted Cheddar",Doritos,Jalapenos,BBQ
12-165,2024-10-12,NA,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ, Buffalo, Hot Honey, Pesto, Ranch"
12-163,2024-10-12,Brisket,Alfredo,Large Chocolate Chunk Cookie,"Tomatoes, Parmesan",BBQ
12-166,2024-10-12,Ham,Cheddar,Garlic Bread,"Tomatoes, Corn, Breadcrumbs, Broccoli","Pesto, Ranch"
12-170,2024-10-12,Brisket,Alfredo,Large Chocolate Chunk Cookie,"Parmesan, Mushrooms",BBQ
12-172,2024-10-12,NA,Cheddar,NA,Parmesan,Buffalo
12-175,2024-10-12,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
12-174,2024-10-12,Brisket,Cheddar,NA,"Tomatoes, Onions, Bell Peppers","BBQ, Ranch"
12-171,2024-10-12,Brisket,Cheddar,"Garlic Bread, Cheesecake","Mushrooms, Breadcrumbs","BBQ, Buffalo, Ranch"
12-176,2024-10-12,NA,"Cheddar Mac, Melted Parmesan",NA,"Tomatoes, Parmesan, Bell Peppers, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
12-177,2024-10-12,Grilled Chicken,"Alfredo Mac, Melted Parmesan",NA,"Breadcrumbs, Jalapenos, Parmesan, Mushrooms","Garlic Parmesan, Pesto"
12-178,2024-10-12,Grilled Chicken,Cheddar,NA,"Tomatoes, Corn, Breadcrumbs, Parmesan",Garlic Parmesan
12-179,2024-10-12,Grilled Chicken,Cheddar,NA,"Tomatoes, Mushrooms, Broccoli",Garlic Parmesan
12-180,2024-10-12,Grilled Chicken,Alfredo,NA,Parmesan,NA
12-182,2024-10-12,Brisket,Cheddar,NA,Corn,BBQ
12-183,2024-10-12,"Ham, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
12-185,2024-10-12,"Ham, Brisket","Cheddar, MIX","Cheesy Garlic Bread, Cheesecake","Parmesan, Breadcrumbs",Garlic Parmesan
12-186,2024-10-12,NA,Melted Cheddar,NA,NA,NA
12-188,2024-10-12,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs",BBQ
12-187,2024-10-12,"Brisket, Bacon",Cheddar,NA,NA,NA
13-2,2024-10-13,"Pulled Pork, Bacon",Cheddar,Cheesy Garlic Bread,NA,Hot Honey
13-3,2024-10-13,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Onions, Broccoli",Garlic Parmesan
13-4,2024-10-13,"Pulled Pork, Brisket",MIX,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
13-5,2024-10-13,NA,Pepper Jack,NA,"Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
13-6,2024-10-13,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Parmesan, Onions",BBQ
13-7,2024-10-13,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Garlic Parmesan
13-8,2024-10-13,NA,MIX,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Mushrooms",Pesto
13-9,2024-10-13,Bacon,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
13-13,2024-10-13,Brisket,Cheddar,NA,NA,"BBQ, Ranch"
13-10,2024-10-13,Brisket,"Pepper Jack, Cheddar",NA,"Jalapenos, Parmesan, Onions",Ranch
13-12,2024-10-13,Grilled Chicken,Cheddar,NA,Parmesan,Buffalo
13-14,2024-10-13,Brisket,"MIX, Cheddar",Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Hot Honey, BBQ"
13-16,2024-10-13,"Ham, Bacon","Pepper Jack, Alfredo","Cheesy Garlic Bread, Garlic Bread","Tomatoes, Pineapple, Parmesan, Bell Peppers, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, BBQ"
13-17,2024-10-13,Grilled Chicken,MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Mushrooms",Hot Honey
13-19,2024-10-13,Bacon,"Pepper Jack Mac, Melted Pepper Jack",NA,"Onions, Bell Peppers",Pesto
13-18,2024-10-13,Brisket,MIX,NA,"Parmesan, Bell Peppers, Breadcrumbs, Onions, Mushrooms","Hot Honey, Garlic Parmesan"
13-20,2024-10-13,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Onions, Bell Peppers",BBQ
13-24,2024-10-13,Bacon,Cheddar,NA,Breadcrumbs,BBQ
13-21,2024-10-13,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan",Buffalo
13-23,2024-10-13,Brisket,MIX,NA,"Parmesan, Bell Peppers, Jalapenos, Breadcrumbs, Onions",Pesto
13-22,2024-10-13,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Breadcrumbs, Onions",Garlic Parmesan
13-26,2024-10-13,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
13-25,2024-10-13,NA,MIX,NA,"Parmesan, Breadcrumbs",Pesto
13-28,2024-10-13,"Grilled Chicken, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, Pesto"
13-27,2024-10-13,Brisket,Cheddar,NA,Breadcrumbs,NA
13-29,2024-10-13,Bacon,Alfredo,Garlic Bread,"Corn, Breadcrumbs, Parmesan, Broccoli",Garlic Parmesan
13-30,2024-10-13,Brisket,MIX,Garlic Bread,"Parmesan, Breadcrumbs",Hot Honey
13-33,2024-10-13,Grilled Chicken,MIX,NA,"Tomatoes, Bell Peppers, Corn, Jalapenos, Onions",BBQ
13-32,2024-10-13,Brisket,Cheddar,Any Bag Of Chips,"Breadcrumbs, Onions, Bell Peppers","BBQ, Ranch"
13-35,2024-10-13,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, Pesto"
13-31,2024-10-13,"Grilled Chicken, Bacon",MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, Pesto"
13-34,2024-10-13,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,Parmesan,BBQ
13-15,2024-10-13,NA,Cheddar,NA,NA,NA
13-39,2024-10-13,Brisket,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Mushrooms, Broccoli",Garlic Parmesan
13-38,2024-10-13,Brisket,"Cheddar, MIX",Garlic Bread,"Tomatoes, Parmesan, Breadcrumbs, Onions, Mushrooms","Garlic Parmesan, BBQ, Ranch"
13-37,2024-10-13,"Brisket, Grilled Chicken","Alfredo, Cheddar",NA,Parmesan,BBQ
13-41,2024-10-13,"Grilled Chicken, Bacon",Alfredo,NA,"Corn, Breadcrumbs, Parmesan, Broccoli",NA
13-40,2024-10-13,Brisket,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
13-42,2024-10-13,Brisket,Melted Cheddar,NA,NA,Buffalo
13-45,2024-10-13,Brisket,Cheddar,Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs",BBQ
13-44,2024-10-13,"Bacon, Grilled Chicken","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Tomatoes, Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan"
13-43,2024-10-13,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,NA,NA
13-46,2024-10-13,Brisket,Cheddar,Doritos,"Corn, Parmesan, Broccoli",BBQ
13-47,2024-10-13,"Pulled Pork, Brisket",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
13-49,2024-10-13,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli",BBQ
13-48,2024-10-13,Bacon,Cheddar,NA,"Jalapenos, Parmesan, Breadcrumbs",Buffalo
13-50,2024-10-13,NA,Cheddar,Garlic Bread,NA,NA
13-53,2024-10-13,Bacon,Alfredo,NA,"Corn, Breadcrumbs, Parmesan, Bell Peppers",Garlic Parmesan
13-54,2024-10-13,Bacon,MIX,NA,"Jalapenos, Parmesan, Onions","Garlic Parmesan, Pesto"
13-51,2024-10-13,Brisket,MIX,NA,Jalapenos,Pesto
13-52,2024-10-13,Brisket,"Alfredo Mac, Melted Pepper Jack",NA,"Jalapenos, Onions, Bell Peppers, Mushrooms",Hot Honey
13-55,2024-10-13,NA,Cheddar,NA,"Parmesan, Pineapple, Bell Peppers, Jalapenos, Onions, Mushrooms","Garlic Parmesan, Pesto, Ranch"
13-58,2024-10-13,Pulled Pork,Cheddar,Large Chocolate Chunk Cookie,NA,BBQ
13-56,2024-10-13,"Ham, Brisket",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions",Pesto
13-60,2024-10-13,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Pineapple, Parmesan, Bell Peppers, Corn, Onions, Mushrooms, Broccoli","Garlic Parmesan, Ranch"
13-61,2024-10-13,Brisket,"Alfredo Mac, Melted Cheddar",NA,"Breadcrumbs, Pineapple",Garlic Parmesan
13-62,2024-10-13,"Grilled Chicken, Bacon","Pepper Jack, Cheddar",NA,"Parmesan, Breadcrumbs",Garlic Parmesan
13-63,2024-10-13,Grilled Chicken,"Melted Cheddar, Cheddar",NA,NA,BBQ
13-64,2024-10-13,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs",BBQ
13-65,2024-10-13,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Jalapenos,NA
13-66,2024-10-13,Brisket,MIX,NA,"Parmesan, Breadcrumbs",BBQ
13-70,2024-10-13,Bacon,Pepper Jack,Garlic Bread,"Corn, Breadcrumbs, Bell Peppers, Broccoli",Pesto
13-67,2024-10-13,Brisket,MIX,Garlic Bread,"Tomatoes, Bell Peppers, Corn, Jalapenos, Breadcrumbs, Mushrooms, Broccoli",Ranch
13-68,2024-10-13,Brisket,Alfredo,NA,Parmesan,BBQ
13-69,2024-10-13,Brisket,Cheddar,NA,"Tomatoes, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Broccoli",BBQ
13-71,2024-10-13,Grilled Chicken,MIX,NA,"Parmesan, Corn, Jalapenos, Breadcrumbs, Mushrooms","Pesto, Ranch, Buffalo"
13-74,2024-10-13,NA,Cheddar,NA,Parmesan,Garlic Parmesan
13-76,2024-10-13,Bacon,Pepper Jack,Garlic Bread,Breadcrumbs,Buffalo
13-75,2024-10-13,Bacon,Cheddar,NA,"Tomatoes, Corn, Parmesan, Bell Peppers",Buffalo
13-77,2024-10-13,NA,Melted Pepper Jack,NA,Tomatoes,NA
13-78,2024-10-13,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan, Breadcrumbs, Onions, Broccoli","Garlic Parmesan, Pesto"
13-79,2024-10-13,Grilled Chicken,Cheddar,NA,Corn,Garlic Parmesan
13-80,2024-10-13,Brisket,Cheddar,NA,NA,Buffalo
13-83,2024-10-13,Grilled Chicken,Cheddar,NA,"Corn, Parmesan",Hot Honey
13-81,2024-10-13,Grilled Chicken,Cheddar,NA,NA,NA
13-84,2024-10-13,Brisket,"Melted Cheddar, Cheddar",Lays Barbecue,NA,BBQ
13-87,2024-10-13,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Onions, Broccoli",Garlic Parmesan
13-86,2024-10-13,"Grilled Chicken, Bacon",Pepper Jack,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
13-89,2024-10-13,NA,Alfredo,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
13-88,2024-10-13,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Broccoli",Garlic Parmesan
13-91,2024-10-13,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Corn, Breadcrumbs, Mushrooms, Broccoli",Garlic Parmesan
13-90,2024-10-13,NA,Cheddar,NA,"Breadcrumbs, Corn, Onions, Parmesan",NA
13-93,2024-10-13,NA,MIX,NA,"Jalapenos, Corn, Onions, Bell Peppers",Ranch
13-92,2024-10-13,Grilled Chicken,MIX,NA,"Mushrooms, Corn, Onions, Bell Peppers",Ranch
13-94,2024-10-13,"Pulled Pork, Grilled Chicken","MIX, Cheddar",Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Breadcrumbs, Onions, Mushrooms","Ranch, Buffalo"
13-96,2024-10-13,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Breadcrumbs, Onions",Pesto
13-95,2024-10-13,"Ham, Brisket",MIX,NA,"Tomatoes, Corn, Mushrooms, Parmesan",BBQ
13-98,2024-10-13,NA,Cheddar,NA,"Parmesan, Breadcrumbs","Hot Honey, Garlic Parmesan"
13-97,2024-10-13,Bacon,"Pepper Jack Mac, Melted Pepper Jack",Cheesecake,NA,NA
13-99,2024-10-13,Grilled Chicken,MIX,NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs","Pesto, BBQ"
13-100,2024-10-13,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers",NA
13-101,2024-10-13,"Pulled Pork, Brisket",Cheddar,NA,Parmesan,"BBQ, Ranch"
13-102,2024-10-13,Bacon,MIX,NA,"Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms","Garlic Parmesan, Buffalo"
13-103,2024-10-13,"Brisket, Bacon",Cheddar,Garlic Bread,Broccoli,BBQ
13-105,2024-10-13,NA,Pepper Jack,Cheesecake,"Parmesan, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms","Pesto, Ranch"
13-104,2024-10-13,"Brisket, Grilled Chicken","Alfredo, Cheddar","Cheesy Garlic Bread, Garlic Bread","Tomatoes, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli",Buffalo
13-107,2024-10-13,NA,MIX,NA,"Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Broccoli","Hot Honey, Pesto, Garlic Parmesan"
13-111,2024-10-13,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Mushrooms",BBQ
13-110,2024-10-13,"Brisket, Grilled Chicken","Alfredo, Cheddar",NA,"Parmesan, Bell Peppers, Breadcrumbs, Onions, Mushrooms, Broccoli","Ranch, BBQ"
13-112,2024-10-13,"Grilled Chicken, Bacon",Pepper Jack,NA,NA,BBQ
13-113,2024-10-13,NA,Cheddar,Garlic Bread,NA,Garlic Parmesan
13-115,2024-10-13,Grilled Chicken,MIX,Cheesy Garlic Bread,"Parmesan, Pineapple, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto, Ranch"
13-114,2024-10-13,"Brisket, Grilled Chicken","Cheddar, MIX",NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Mushrooms","Hot Honey, Garlic Parmesan, Buffalo"
13-116,2024-10-13,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, Ranch"
13-117,2024-10-13,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Onions",BBQ
13-119,2024-10-13,Grilled Chicken,Cheddar,NA,Breadcrumbs,BBQ
13-121,2024-10-13,Bacon,Alfredo,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
13-120,2024-10-13,Bacon,Alfredo,NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli",Ranch
13-123,2024-10-13,NA,NA,Garlic Bread,NA,NA
13-125,2024-10-13,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Onions","Ranch, Buffalo"
13-126,2024-10-13,Grilled Chicken,Cheddar,NA,"Parmesan, Broccoli",Ranch
13-127,2024-10-13,Bacon,MIX,NA,"Parmesan, Jalapenos, Onions, Mushrooms, Broccoli",Garlic Parmesan
13-128,2024-10-13,Grilled Chicken,Pepper Jack,NA,"Parmesan, Onions",Garlic Parmesan
13-129,2024-10-13,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan, Mushrooms, Broccoli",BBQ
13-132,2024-10-13,Grilled Chicken,Cheddar,NA,Breadcrumbs,NA
13-131,2024-10-13,Brisket,MIX,NA,"Parmesan, Corn, Breadcrumbs, Mushrooms, Broccoli","BBQ, Ranch"
13-130,2024-10-13,Brisket,Alfredo,NA,"Breadcrumbs, Broccoli",Ranch
13-133,2024-10-13,Brisket,"Alfredo Mac, Melted Cheddar",NA,NA,Hot Honey
13-134,2024-10-13,Grilled Chicken,Pepper Jack,NA,"Tomatoes, Corn, Pineapple, Broccoli",NA
13-136,2024-10-13,NA,Melted Cheddar,NA,NA,NA
13-135,2024-10-13,Grilled Chicken,MIX,NA,"Tomatoes, Pineapple, Parmesan, Jalapenos, Breadcrumbs","Hot Honey, Garlic Parmesan"
13-138,2024-10-13,Brisket,Cheddar,"Cheesy Garlic Bread, Lays Barbecue, Cheesecake, Cheetos","Breadcrumbs, Parmesan, Mushrooms, Bell Peppers","Ranch, Buffalo"
13-140,2024-10-13,NA,Pepper Jack,Cheesy Garlic Bread,Breadcrumbs,NA
13-141,2024-10-13,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Corn, Parmesan, Breadcrumbs, Broccoli",Garlic Parmesan
13-142,2024-10-13,NA,"Cheddar Mac, Melted Cheddar",Garlic Bread,NA,Ranch
