order number,date,meat,cheese,sides,toppings,sauce
16-100,2024-08-16,Brisket,Cheddar,Cheesecake,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Corn, Bell Peppers, Parmesan",Garlic Parmesan
16-97,2024-08-16,Brisket,MIX,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos","Buffalo, Ranch"
16-95,2024-08-16,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Mushrooms","Ranch, Garlic Parmesan"
16-99,2024-08-16,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
16-96,2024-08-16,Grilled Chicken,MIX,"Side Mac, Cheesy Garlic Bread","Breadcrumbs, Jalapenos, Broccoli, Parmesan",Garlic Parmesan
16-102,2024-08-16,Bacon,Alfredo,NA,NA,NA
16-103,2024-08-16,Grilled Chicken,Cheddar,NA,Corn,Buffalo
16-104,2024-08-16,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Garlic Parmesan
16-106,2024-08-16,"Brisket, Ham","MIX, Cheddar",Cheesy Garlic Bread,"Onions, Jalapenos, Parmesan, Breadcrumbs, Bell Peppers, Mushrooms","Garlic Parmesan, BBQ"
16-107,2024-08-16,Grilled Chicken,MIX,NA,"Parmesan, Broccoli, Mushrooms",Ranch
16-108,2024-08-16,"Grilled Chicken, Bacon",Cheddar,NA,"Parmesan, Bell Peppers, Corn, Onions","Ranch, BBQ"
16-109,2024-08-16,"Grilled Chicken, Brisket","Cheddar Mac, Melted Cheddar, Cheddar",NA,Jalapenos,Buffalo
17-1,2024-08-17,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,Pesto
17-2,2024-08-17,Grilled Chicken,Cheddar,NA,Parmesan,NA
17-3,2024-08-17,Bacon,Cheddar,NA,Parmesan,Hot Honey
17-6,2024-08-17,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Bell Peppers, Onions","Hot Honey, BBQ"
17-9,2024-08-17,NA,Alfredo,NA,"Jalapenos, Breadcrumbs, Broccoli, Corn, Parmesan",Garlic Parmesan
17-13,2024-08-17,Grilled Chicken,Melted Cheddar,Side Mac,Parmesan,NA
17-15,2024-08-17,Brisket,Pepper Jack,NA,Parmesan,"Ranch, BBQ"
17-12,2024-08-17,"Brisket, Bacon",Cheddar,Any Bag Of Chips,"Breadcrumbs, Jalapenos","Ranch, BBQ"
17-10,2024-08-17,Brisket,Cheddar,Cheesy Garlic Bread,NA,BBQ
17-14,2024-08-17,Brisket,Cheddar,NA,NA,BBQ
17-11,2024-08-17,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,Onions,Ranch
17-17,2024-08-17,"Brisket, Bacon",Cheddar,NA,"Broccoli, Corn, Parmesan","Ranch, BBQ"
17-19,2024-08-17,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Broccoli","Buffalo, Ranch, BBQ"
17-18,2024-08-17,Brisket,Cheddar,NA,"Tomatoes, Broccoli, Onions",Buffalo
17-20,2024-08-17,Grilled Chicken,MIX,NA,"Breadcrumbs, Parmesan",Buffalo
17-21,2024-08-17,Brisket,Pepper Jack,NA,"Jalapenos, Corn",BBQ
17-25,2024-08-17,Pulled Pork,MIX,NA,"Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Hot Honey"
17-22,2024-08-17,"Grilled Chicken, Brisket","Cheddar Mac, Melted Cheddar, Cheddar",Side Mac,Parmesan,"Buffalo, Ranch, Hot Honey, BBQ"
17-27,2024-08-17,Brisket,"Cheddar Mac, Melted Cheddar",Cheesy Garlic Bread,NA,NA
17-29,2024-08-17,Bacon,Cheddar,NA,"Breadcrumbs, Broccoli, Parmesan",BBQ
17-28,2024-08-17,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
17-30,2024-08-17,Bacon,Cheddar,NA,Breadcrumbs,BBQ
17-31,2024-08-17,Grilled Chicken,Cheddar,NA,Breadcrumbs,NA
17-32,2024-08-17,NA,MIX,Garlic Bread,"Breadcrumbs, Parmesan",Pesto
17-33,2024-08-17,NA,NA,Cheesy Garlic Bread,NA,NA
17-35,2024-08-17,"Grilled Chicken, Brisket, Bacon","Alfredo, MIX, Cheddar",Garlic Bread,"Tomatoes, Parmesan, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Ranch, Garlic Parmesan, Pesto"
17-36,2024-08-17,Ham,Alfredo,NA,"Tomatoes, Onions, Parmesan, Broccoli, Bell Peppers, Mushrooms",Pesto
17-37,2024-08-17,Brisket,Cheddar,NA,"Breadcrumbs, Broccoli, Corn",Hot Honey
17-38,2024-08-17,"Grilled Chicken, Bacon","Melted Pepper Jack, MIX, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Garlic Parmesan, Hot Honey"
17-39,2024-08-17,"Grilled Chicken, Ham, Bacon","Alfredo, MIX, Cheddar","Any Bag Of Chips, Cheesy Garlic Bread","Tomatoes, Onions, Mushrooms, Broccoli, Corn, Parmesan","Ranch, Garlic Parmesan"
17-41,2024-08-17,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Parmesan, Onions","Garlic Parmesan, BBQ"
17-40,2024-08-17,"Brisket, Bacon","Alfredo, MIX, Cheddar",Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Corn, Mushrooms","Ranch, BBQ, Pesto"
17-43,2024-08-17,Pulled Pork,MIX,NA,"Parmesan, Breadcrumbs, Corn, Mushrooms",Hot Honey
17-42,2024-08-17,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
17-44,2024-08-17,"Grilled Chicken, Bacon",Cheddar,NA,"Mushrooms, Corn, Onions","Garlic Parmesan, Pesto"
17-47,2024-08-17,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
17-46,2024-08-17,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli, Onions",Ranch
17-49,2024-08-17,"Grilled Chicken, Ham",Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions, Parmesan, Breadcrumbs, Broccoli, Corn, Mushrooms","Buffalo, Garlic Parmesan, Pesto"
17-50,2024-08-17,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Pineapple, Broccoli, Parmesan",Garlic Parmesan
17-48,2024-08-17,Brisket,Alfredo,NA,"Breadcrumbs, Onions",Buffalo
17-53,2024-08-17,Brisket,"Cheddar Mac, Melted Cheddar",Garlic Bread,"Breadcrumbs, Parmesan",NA
17-52,2024-08-17,Brisket,"Melted Pepper Jack, Pepper Jack Mac",Garlic Bread,NA,NA
17-51,2024-08-17,"Pulled Pork, Brisket, Bacon","MIX, Pepper Jack Mac, Melted Parmesan, Melted Cheddar, Cheddar",NA,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Bell Peppers, Parmesan","Garlic Parmesan, BBQ"
17-57,2024-08-17,Brisket,"Pepper Jack, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Onions","Buffalo, Pesto"
17-59,2024-08-17,"Grilled Chicken, Brisket, Bacon","Pepper Jack, Cheddar",Cheesecake,"Breadcrumbs, Broccoli, Mushrooms",Garlic Parmesan
17-58,2024-08-17,"Grilled Chicken, Bacon",MIX,Side Mac,"Breadcrumbs, Jalapenos, Bell Peppers, Onions","Ranch, Hot Honey"
17-56,2024-08-17,"Grilled Chicken, Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan","Ranch, Hot Honey"
17-54,2024-08-17,"Grilled Chicken, Pulled Pork, Brisket, Bacon","Pepper Jack, MIX, Cheddar",Cheesy Garlic Bread,"Parmesan, Jalapenos, Mushrooms, Breadcrumbs, Broccoli, Bell Peppers, Onions","Buffalo, Ranch, Garlic Parmesan, BBQ"
17-61,2024-08-17,Grilled Chicken,Melted Pepper Jack,Cheesy Garlic Bread,"Parmesan, Jalapenos, Corn, Onions",BBQ
17-60,2024-08-17,Grilled Chicken,"Melted Pepper Jack, Alfredo Mac",Cheesy Garlic Bread,Parmesan,"Buffalo, Ranch"
17-62,2024-08-17,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Bell Peppers",NA
17-64,2024-08-17,Grilled Chicken,MIX,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions","Buffalo, Ranch"
17-63,2024-08-17,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs, Corn, Onions",Garlic Parmesan
17-65,2024-08-17,NA,"Alfredo, Cheddar",NA,"Jalapenos, Tomatoes, Mushrooms","Buffalo, Pesto"
17-66,2024-08-17,NA,NA,Any Bag Of Chips,NA,NA
17-69,2024-08-17,NA,Cheddar,NA,NA,NA
17-70,2024-08-17,NA,NA,Garlic Bread,NA,NA
17-68,2024-08-17,Brisket,"Alfredo, MIX, Cheddar",Cheesy Garlic Bread,"Tomatoes, Onions, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Parmesan","Garlic Parmesan, Pesto"
17-71,2024-08-17,"Grilled Chicken, Pulled Pork, Brisket, Bacon","MIX, Cheddar",NA,"Tomatoes, Onions, Breadcrumbs, Broccoli, Corn, Bell Peppers, Parmesan","Buffalo, Ranch, Garlic Parmesan"
17-72,2024-08-17,Pulled Pork,MIX,NA,"Breadcrumbs, Parmesan, Mushrooms",NA
17-73,2024-08-17,Grilled Chicken,MIX,NA,"Tomatoes, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Hot Honey
17-74,2024-08-17,Grilled Chicken,MIX,NA,"Tomatoes, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Buffalo, Ranch, Garlic Parmesan"
17-76,2024-08-17,"Grilled Chicken, Bacon",MIX,Garlic Bread,"Parmesan, Jalapenos, Corn, Mushrooms",Hot Honey
17-75,2024-08-17,"Pulled Pork, Brisket","Pepper Jack, MIX, Cheddar",Cheesy Garlic Bread,"Tomatoes, Parmesan, Mushrooms, Breadcrumbs, Corn, Onions","Garlic Parmesan, BBQ"
17-77,2024-08-17,"Brisket, Bacon","Cheddar Mac, Melted Cheddar, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Broccoli",NA
17-79,2024-08-17,NA,Pepper Jack,NA,Broccoli,Garlic Parmesan
17-78,2024-08-17,Grilled Chicken,MIX,Garlic Bread,"Parmesan, Corn, Onions",Ranch
17-80,2024-08-17,Pulled Pork,Cheddar,NA,"Jalapenos, Tomatoes, Corn, Onions","Buffalo, Ranch"
17-82,2024-08-17,Brisket,Pepper Jack,NA,"Tomatoes, Broccoli, Corn, Bell Peppers, Parmesan",Garlic Parmesan
17-83,2024-08-17,"Grilled Chicken, Pulled Pork, Brisket, Bacon",MIX,NA,"Breadcrumbs, Parmesan",Buffalo
17-84,2024-08-17,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Corn, Parmesan",BBQ
17-85,2024-08-17,"Brisket, Bacon","Alfredo, MIX, Melted Cheddar",Any Bag Of Chips,"Jalapenos, Mushrooms, Breadcrumbs, Bell Peppers, Parmesan","Buffalo, BBQ"
17-86,2024-08-17,"Grilled Chicken, Brisket, Bacon",MIX,Cheesecake,"Onions, Jalapenos, Mushrooms, Breadcrumbs, Parmesan","Buffalo, BBQ"
17-88,2024-08-17,NA,Cheddar,Garlic Bread,Breadcrumbs,Pesto
17-87,2024-08-17,"Grilled Chicken, Pulled Pork, Brisket, Bacon","MIX, Melted Cheddar, Cheddar",NA,"Jalapenos, Bell Peppers, Broccoli, Onions","Buffalo, Ranch, Garlic Parmesan, BBQ"
17-90,2024-08-17,NA,Alfredo,NA,"Breadcrumbs, Corn, Parmesan","Buffalo, Garlic Parmesan"
17-89,2024-08-17,NA,"Melted Pepper Jack, MIX, Cheddar",NA,"Tomatoes, Parmesan, Jalapenos, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Garlic Parmesan, Hot Honey, Pesto"
17-91,2024-08-17,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
17-92,2024-08-17,Brisket,Melted Cheddar,Cheesy Garlic Bread,NA,NA
17-93,2024-08-17,Bacon,Cheddar,NA,NA,BBQ
17-94,2024-08-17,Pulled Pork,Cheddar,Any Bag Of Chips,"Breadcrumbs, Broccoli, Parmesan","BBQ, Pesto"
17-96,2024-08-17,Brisket,"MIX, Cheddar Mac, Melted Cheddar",Cheesy Garlic Bread,Parmesan,BBQ
17-97,2024-08-17,Grilled Chicken,"Melted Pepper Jack, Alfredo","Garlic Bread, Cheesecake","Tomatoes, Jalapenos, Mushrooms, Broccoli, Corn, Bell Peppers, Onions",Garlic Parmesan
17-100,2024-08-17,Pulled Pork,Cheddar,"Garlic Bread, Cheesy Garlic Bread","Parmesan, Jalapenos, Mushrooms, Breadcrumbs, Corn, Bell Peppers, Onions","Buffalo, Ranch"
17-99,2024-08-17,"Grilled Chicken, Brisket, Bacon","Melted Cheddar, MIX, Cheddar",NA,"Tomatoes, Parmesan, Jalapenos, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Buffalo, Ranch, Garlic Parmesan"
17-101,2024-08-17,"Ham, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",NA
17-102,2024-08-17,"Ham, Bacon",Alfredo,NA,NA,NA
17-103,2024-08-17,NA,MIX,NA,"Jalapenos, Bell Peppers, Corn, Parmesan",Garlic Parmesan
17-105,2024-08-17,"Grilled Chicken, Bacon",MIX,Garlic Bread,"Tomatoes, Breadcrumbs, Corn, Bell Peppers, Onions","Hot Honey, BBQ"
17-104,2024-08-17,Grilled Chicken,MIX,NA,Parmesan,BBQ
17-106,2024-08-17,Grilled Chicken,MIX,NA,"Breadcrumbs, Jalapenos","Buffalo, Ranch"
17-107,2024-08-17,NA,NA,Cheesecake,NA,NA
17-108,2024-08-17,Grilled Chicken,Cheddar,NA,"Parmesan, Bell Peppers, Breadcrumbs, Onions",NA
17-109,2024-08-17,Grilled Chicken,Pepper Jack,NA,"Tomatoes, Parmesan, Pineapple, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Pesto
17-110,2024-08-17,Brisket,Cheddar,NA,Breadcrumbs,NA
17-111,2024-08-17,NA,MIX,NA,"Parmesan, Jalapenos, Breadcrumbs, Mushrooms",Garlic Parmesan
17-112,2024-08-17,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
17-113,2024-08-17,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
17-114,2024-08-17,Brisket,Alfredo,NA,"Mushrooms, Broccoli, Onions",NA
17-116,2024-08-17,Bacon,Cheddar,Cheesy Garlic Bread,Broccoli,NA
17-118,2024-08-17,Ham,Cheddar,NA,NA,NA
17-117,2024-08-17,"Grilled Chicken, Bacon","Cheddar Mac, Melted Pepper Jack, Pepper Jack",Cheesy Garlic Bread,"Tomatoes, Onions, Breadcrumbs, Bell Peppers, Mushrooms","Buffalo, Ranch"
17-120,2024-08-17,Pulled Pork,Cheddar,NA,"Breadcrumbs, Broccoli, Corn, Parmesan",BBQ
17-119,2024-08-17,NA,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",NA
17-122,2024-08-17,"Brisket, Bacon","Pepper Jack, Cheddar",Any Bag Of Chips,"Jalapenos, Breadcrumbs, Onions, Parmesan","Ranch, Garlic Parmesan, Pesto"
17-123,2024-08-17,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan",BBQ
17-124,2024-08-17,Pulled Pork,"Cheddar Mac, Melted Cheddar",NA,NA,BBQ
17-125,2024-08-17,Ham,"Melted Pepper Jack, Alfredo, Cheddar","Cheesy Garlic Bread, Cheesecake",Pineapple,NA
17-127,2024-08-17,Brisket,"Cheddar Mac, Melted Parmesan",Cheesy Garlic Bread,Corn,Ranch
17-126,2024-08-17,"Grilled Chicken, Brisket","Melted Pepper Jack, Cheddar",NA,NA,"Buffalo, Ranch, Garlic Parmesan"
17-128,2024-08-17,NA,NA,Cheesy Garlic Bread,NA,NA
17-129,2024-08-17,"Grilled Chicken, Pulled Pork","Alfredo, Cheddar",NA,"Onions, Parmesan","Garlic Parmesan, BBQ"
17-132,2024-08-17,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
17-130,2024-08-17,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs, Onions",Ranch
17-131,2024-08-17,Brisket,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Mushrooms","Buffalo, Ranch"
17-133,2024-08-17,Brisket,Cheddar,NA,NA,BBQ
17-134,2024-08-17,Grilled Chicken,Melted Parmesan,NA,Broccoli,NA
17-135,2024-08-17,NA,Pepper Jack,NA,"Tomatoes, Jalapenos, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Hot Honey
17-137,2024-08-17,"Brisket, Ham",MIX,NA,"Breadcrumbs, Corn, Parmesan","Ranch, Garlic Parmesan"
17-136,2024-08-17,NA,MIX,NA,"Onions, Jalapenos, Breadcrumbs, Broccoli, Parmesan",Pesto
17-140,2024-08-17,Brisket,"Pepper Jack, Cheddar",Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Breadcrumbs, Corn, Bell Peppers, Onions","Garlic Parmesan, Hot Honey, BBQ"
17-141,2024-08-17,"Grilled Chicken, Brisket","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Corn, Bell Peppers, Onions","Buffalo, Ranch, BBQ"
17-138,2024-08-17,Brisket,"MIX, Cheddar",NA,"Jalapenos, Broccoli, Corn, Parmesan","Ranch, Garlic Parmesan, Hot Honey"
17-139,2024-08-17,Brisket,MIX,Any Bag Of Chips,"Tomatoes, Pineapple, Breadcrumbs, Broccoli, Parmesan",Ranch
17-142,2024-08-17,Pulled Pork,Cheddar,NA,Breadcrumbs,BBQ
17-143,2024-08-17,Pulled Pork,Cheddar,NA,"Parmesan, Jalapenos, Onions",NA
17-144,2024-08-17,Brisket,Cheddar,NA,"Jalapenos, Parmesan",NA
17-145,2024-08-17,NA,Alfredo,NA,"Tomatoes, Parmesan, Breadcrumbs, Broccoli, Corn, Bell Peppers, Mushrooms",Pesto
17-146,2024-08-17,Bacon,Pepper Jack,NA,"Onions, Jalapenos, Breadcrumbs, Bell Peppers, Mushrooms",Pesto
17-147,2024-08-17,"Brisket, Bacon",Alfredo,NA,"Breadcrumbs, Jalapenos, Bell Peppers, Onions",Hot Honey
17-148,2024-08-17,Pulled Pork,Cheddar,NA,NA,BBQ
17-152,2024-08-17,"Brisket, Bacon",Alfredo,NA,"Breadcrumbs, Broccoli, Mushrooms",NA
17-150,2024-08-17,NA,Alfredo,NA,"Mushrooms, Tomatoes, Broccoli, Onions",Pesto
17-149,2024-08-17,"Grilled Chicken, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs, Mushrooms","Ranch, Pesto"
17-153,2024-08-17,"Brisket, Bacon",Cheddar,NA,Breadcrumbs,Hot Honey
17-156,2024-08-17,Bacon,Cheddar,Lays Barbecue,Parmesan,Garlic Parmesan
17-157,2024-08-17,"Grilled Chicken, Brisket","Cheddar Mac, Melted Cheddar, Cheddar",NA,"Breadcrumbs, Broccoli",Ranch
17-155,2024-08-17,"Grilled Chicken, Bacon","Melted Pepper Jack, Cheddar",Cheesy Garlic Bread,"Jalapenos, Broccoli, Corn, Mushrooms",BBQ
17-160,2024-08-17,Ham,Cheddar,Cheesy Garlic Bread,"Tomatoes, Broccoli, Corn, Onions",BBQ
17-158,2024-08-17,"Pulled Pork, Brisket, Bacon","MIX, Cheddar","Garlic Bread, Cheesy Garlic Bread","Jalapenos, Corn, Onions",BBQ
17-159,2024-08-17,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan","Ranch, Garlic Parmesan"
17-162,2024-08-17,"Grilled Chicken, Brisket","MIX, Cheddar",NA,"Breadcrumbs, Parmesan","Buffalo, Ranch, Garlic Parmesan, BBQ"
17-164,2024-08-17,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn",Pesto
17-166,2024-08-17,"Grilled Chicken, Pulled Pork",Cheddar,NA,"Broccoli, Mushrooms","Buffalo, Ranch, BBQ, Pesto"
17-163,2024-08-17,Brisket,Cheddar,NA,"Parmesan, Onions, Breadcrumbs, Broccoli, Bell Peppers, Mushrooms",Hot Honey
17-165,2024-08-17,Grilled Chicken,"Pepper Jack, Cheddar",NA,"Breadcrumbs, Corn, Parmesan",Ranch
17-168,2024-08-17,"Grilled Chicken, Bacon",Cheddar,NA,"Tomatoes, Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms","Garlic Parmesan, Pesto"
17-170,2024-08-17,Pulled Pork,MIX,NA,"Tomatoes, Mushrooms, Breadcrumbs, Corn, Parmesan","Ranch, BBQ"
17-171,2024-08-17,Brisket,MIX,NA,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Corn, Parmesan","Buffalo, Ranch, Garlic Parmesan"
17-174,2024-08-17,Brisket,Cheddar,NA,"Parmesan, Broccoli, Mushrooms",BBQ
17-173,2024-08-17,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
17-172,2024-08-17,Bacon,Cheddar,NA,"Mushrooms, Parmesan, Tomatoes, Onions",Garlic Parmesan
18-5,2024-08-18,Pulled Pork,"MIX, Melted Cheddar, Pepper Jack Mac",NA,"Parmesan, Onions","Hot Honey, BBQ"
18-8,2024-08-18,"Grilled Chicken, Bacon",Cheddar,NA,NA,BBQ
18-6,2024-08-18,Brisket,"Melted Pepper Jack, Pepper Jack, MIX",Cheesecake,"Tomatoes, Parmesan, Onions, Jalapenos, Breadcrumbs, Broccoli, Corn, Mushrooms","BBQ, Buffalo, Ranch, Hot Honey, Garlic Parmesan"
18-9,2024-08-18,"Brisket, Ham",Cheddar,NA,"Breadcrumbs, Jalapenos, Broccoli, Parmesan","Buffalo, BBQ"
18-11,2024-08-18,"Grilled Chicken, Ham, Bacon","Alfredo, Cheddar",Cheesecake,"Tomatoes, Onions, Mushrooms, Breadcrumbs, Broccoli, Corn, Parmesan","Garlic Parmesan, BBQ"
18-12,2024-08-18,Pulled Pork,Cheddar,NA,Corn,BBQ
18-13,2024-08-18,"Grilled Chicken, Ham",Cheddar,NA,"Mushrooms, Onions",NA
18-15,2024-08-18,Bacon,MIX,Garlic Bread,"Parmesan, Breadcrumbs, Onions","BBQ, Pesto"
18-14,2024-08-18,"Ham, Bacon",MIX,NA,"Bell Peppers, Corn, Parmesan","Garlic Parmesan, Pesto"
18-17,2024-08-18,NA,"Cheddar Mac, Melted Cheddar",Cheesecake,NA,Garlic Parmesan
18-18,2024-08-18,"Grilled Chicken, Brisket",MIX,NA,Breadcrumbs,BBQ
18-19,2024-08-18,Grilled Chicken,Cheddar,Cheesecake,Broccoli,Garlic Parmesan
18-16,2024-08-18,"Pulled Pork, Brisket","Melted Pepper Jack, MIX, Melted Cheddar",Cheesy Garlic Bread,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Corn, Bell Peppers, Parmesan","Buffalo, BBQ, Pesto"
18-20,2024-08-18,Grilled Chicken,Alfredo,Garlic Bread,"Parmesan, Broccoli, Mushrooms",NA
18-21,2024-08-18,NA,Pepper Jack,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
18-22,2024-08-18,Brisket,Melted Cheddar,Side Mac,NA,NA
18-23,2024-08-18,"Grilled Chicken, Brisket",Pepper Jack,NA,"Breadcrumbs, Onions",NA
18-24,2024-08-18,Bacon,MIX,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, Pesto"
18-25,2024-08-18,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
18-26,2024-08-18,Brisket,Pepper Jack,NA,"Breadcrumbs, Jalapenos",NA
18-27,2024-08-18,Grilled Chicken,MIX,NA,"Breadcrumbs, Parmesan","Buffalo, Garlic Parmesan"
18-28,2024-08-18,Brisket,Cheddar,Cheesy Garlic Bread,NA,BBQ
18-32,2024-08-18,"Pulled Pork, Brisket","Melted Cheddar, Cheddar",NA,"Breadcrumbs, Parmesan",Buffalo
18-29,2024-08-18,Brisket,Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions, Jalapenos, Bell Peppers, Mushrooms",Garlic Parmesan
18-30,2024-08-18,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
18-31,2024-08-18,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
18-41,2024-08-18,Grilled Chicken,Cheddar,Garlic Bread,"Pineapple, Breadcrumbs, Broccoli, Corn, Parmesan",Garlic Parmesan
18-34,2024-08-18,Grilled Chicken,MIX,NA,"Breadcrumbs, Bell Peppers, Parmesan",Garlic Parmesan
18-40,2024-08-18,"Brisket, Bacon",Pepper Jack,NA,"Breadcrumbs, Onions, Parmesan",Hot Honey
18-36,2024-08-18,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
18-38,2024-08-18,Grilled Chicken,Cheddar,Garlic Bread,"Tomatoes, Breadcrumbs, Broccoli, Corn, Onions",BBQ
18-37,2024-08-18,Grilled Chicken,"Alfredo, Cheddar",NA,"Breadcrumbs, Onions, Parmesan","Buffalo, Pesto"
18-39,2024-08-18,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Corn, Parmesan","Garlic Parmesan, BBQ"
18-43,2024-08-18,Grilled Chicken,Alfredo,NA,"Broccoli, Mushrooms",Buffalo
18-44,2024-08-18,"Grilled Chicken, Bacon",Cheddar,NA,"Onions, Breadcrumbs, Broccoli, Corn, Parmesan","Garlic Parmesan, Pesto"
18-42,2024-08-18,Bacon,Cheddar,NA,NA,NA
18-45,2024-08-18,Brisket,Cheddar,NA,NA,NA
18-47,2024-08-18,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
18-46,2024-08-18,Brisket,"Alfredo, Cheddar",NA,"Parmesan, Breadcrumbs, Onions","Ranch, Garlic Parmesan, BBQ"
18-49,2024-08-18,"Grilled Chicken, Pulled Pork, Brisket, Bacon","Alfredo, Pepper Jack, Cheddar",NA,"Tomatoes, Mushrooms, Breadcrumbs, Broccoli, Bell Peppers, Onions",Garlic Parmesan
18-48,2024-08-18,Grilled Chicken,"Alfredo, Cheddar",NA,"Tomatoes, Mushrooms",Ranch
18-50,2024-08-18,NA,"Melted Cheddar, Cheddar, Pepper Jack Mac","Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Broccoli, Corn, Parmesan",BBQ
18-51,2024-08-18,"Brisket, Bacon","MIX, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
18-53,2024-08-18,Bacon,Cheddar,Garlic Bread,NA,Buffalo
18-54,2024-08-18,"Grilled Chicken, Pulled Pork, Brisket","MIX, Cheddar Mac, Melted Cheddar, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Broccoli, Parmesan",BBQ
18-55,2024-08-18,"Pulled Pork, Brisket","Pepper Jack, Melted Cheddar, Cheddar",NA,"Onions, Jalapenos, Corn, Bell Peppers, Parmesan","Buffalo, Ranch, BBQ"
18-58,2024-08-18,"Grilled Chicken, Bacon",Alfredo,NA,"Tomatoes, Parmesan, Onions, Bell Peppers, Mushrooms",Buffalo
