order number,date,meat,cheese,sides,toppings,sauce
8-182,2024-09-08,Grilled Chicken,Alfredo,NA,Corn,"Buffalo, Ranch"
8-181,2024-09-08,"Bacon, Grilled Chicken",Cheddar,Any Bag Of Chips,Breadcrumbs,Buffalo
8-180,2024-09-08,"Bacon, Brisket",Cheddar,Any Bag Of Chips,Parmesan,NA
8-177,2024-09-08,"Bacon, Ham",MIX,NA,"Breadcrumbs, Parmesan",NA
8-179,2024-09-08,Grilled Chicken,Cheddar,NA,"Parmesan, Jalapenos","Buffalo, Ranch"
8-183,2024-09-08,Bacon,Cheddar,NA,Parmesan,NA
8-185,2024-09-08,NA,MIX,NA,"Onions, Corn, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos",Garlic Parmesan
8-186,2024-09-08,Grilled Chicken,"Pepper Jack, Cheddar",NA,"Breadcrumbs, Parmesan","Garlic Parmesan, Buffalo, Ranch"
8-184,2024-09-08,"Bacon, Brisket","MIX, Cheddar",NA,"Mushrooms, Broccoli, Parmesan","Garlic Parmesan, BBQ"
8-193,2024-09-08,Grilled Chicken,Cheddar,NA,"Broccoli, Parmesan, Mushrooms, Bell Peppers, Tomatoes, Jalapenos","BBQ, Hot Honey"
8-187,2024-09-08,Brisket,MIX,NA,"Breadcrumbs, Jalapenos","Garlic Parmesan, Buffalo"
8-188,2024-09-08,NA,Cheddar,NA,"Broccoli, Onions, Pineapple, Parmesan, Mushrooms, Jalapenos","Garlic Parmesan, Hot Honey"
8-190,2024-09-08,Brisket,MIX,NA,"Jalapenos, Breadcrumbs, Onions",Buffalo
8-198,2024-09-08,"Ham, Brisket",Cheddar,NA,"Onions, Pineapple, Corn, Parmesan, Tomatoes","Garlic Parmesan, BBQ, Ranch"
8-192,2024-09-08,Brisket,Cheddar,NA,"Mushrooms, Broccoli, Corn, Bell Peppers",BBQ
8-196,2024-09-08,"Pulled Pork, Brisket",MIX,Cheesecake,"Parmesan, Bell Peppers, Breadcrumbs, Onions",BBQ
8-195,2024-09-08,Brisket,Alfredo,NA,NA,BBQ
8-194,2024-09-08,Brisket,Cheddar,Large Chocolate Chunk Cookie,NA,"BBQ, Ranch"
8-199,2024-09-08,Grilled Chicken,Cheddar,NA,"Parmesan, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos",Ranch
8-203,2024-09-08,Bacon,Cheddar,NA,"Jalapenos, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Hot Honey"
8-204,2024-09-08,NA,Alfredo,NA,"Bell Peppers, Breadcrumbs, Jalapenos",Hot Honey
8-205,2024-09-08,Brisket,Pepper Jack,NA,"Mushrooms, Parmesan, Breadcrumbs, Onions",Hot Honey
8-197,2024-09-08,"Brisket, Grilled Chicken","MIX, Cheddar",NA,"Pineapple, Corn, Parmesan, Mushrooms, Tomatoes, Jalapenos",BBQ
8-200,2024-09-08,Grilled Chicken,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",NA
8-201,2024-09-08,Brisket,MIX,NA,Breadcrumbs,BBQ
8-202,2024-09-08,NA,MIX,NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
8-206,2024-09-08,"Pulled Pork, Brisket",Cheddar,NA,Breadcrumbs,BBQ
8-208,2024-09-08,Brisket,Cheddar,NA,"Mushrooms, Parmesan","BBQ, Hot Honey"
8-212,2024-09-08,Brisket,Alfredo,NA,"Parmesan, Breadcrumbs, Onions",BBQ
8-211,2024-09-08,Brisket,MIX,NA,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, Buffalo"
8-215,2024-09-08,"Bacon, Grilled Chicken",Pepper Jack,NA,Breadcrumbs,BBQ
8-217,2024-09-08,"Brisket, Grilled Chicken","Alfredo, MIX",NA,"Broccoli, Onions, Breadcrumbs, Mushrooms, Jalapenos","Garlic Parmesan, BBQ, Buffalo"
8-219,2024-09-08,Grilled Chicken,Alfredo,Any Bag Of Chips,"Broccoli, Breadcrumbs",Garlic Parmesan
8-220,2024-09-08,Pulled Pork,Alfredo,Any Bag Of Chips,"Mushrooms, Pineapple, Parmesan",Garlic Parmesan
8-221,2024-09-08,Grilled Chicken,Alfredo,NA,NA,BBQ
8-223,2024-09-08,NA,Pepper Jack,Cheesecake,"Broccoli, Pineapple, Corn, Bell Peppers, Breadcrumbs, Tomatoes",Garlic Parmesan
8-222,2024-09-08,NA,Pepper Jack,NA,"Broccoli, Onions, Pineapple, Mushrooms, Bell Peppers, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo"
9-3,2024-09-09,NA,Cheddar,Cheesy Garlic Bread,NA,NA
9-4,2024-09-09,NA,Pepper Jack,Cheesy Garlic Bread,"Onions, Parmesan, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos","Buffalo, Ranch"
9-5,2024-09-09,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,Parmesan,Ranch
9-6,2024-09-09,Grilled Chicken,Cheddar,NA,Breadcrumbs,"BBQ, Ranch"
9-12,2024-09-09,Grilled Chicken,"Cheddar Mac, Melted Cheddar, Alfredo Mac",NA,Jalapenos,"Garlic Parmesan, BBQ"
9-8,2024-09-09,Brisket,MIX,Cheesy Garlic Bread,"Broccoli, Onions, Pineapple, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Hot Honey, Buffalo"
9-10,2024-09-09,Brisket,Cheddar,Garlic Bread,"Bell Peppers, Breadcrumbs, Corn, Parmesan",Buffalo
9-11,2024-09-09,Brisket,MIX,NA,"Mushrooms, Bell Peppers, Breadcrumbs",BBQ
9-14,2024-09-09,NA,"Pepper Jack, Cheddar","Side Mac, Garlic Bread","Breadcrumbs, Parmesan",NA
9-13,2024-09-09,Bacon,MIX,NA,"Parmesan, Broccoli, Breadcrumbs, Onions",Ranch
9-15,2024-09-09,NA,"Pepper Jack, Melted Pepper Jack",Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo, Ranch"
9-16,2024-09-09,"Bacon, Grilled Chicken",Pepper Jack,NA,"Jalapenos, Bell Peppers, Onions","Garlic Parmesan, Buffalo, Ranch"
9-17,2024-09-09,Grilled Chicken,MIX,NA,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
9-18,2024-09-09,Grilled Chicken,MIX,NA,"Mushrooms, Tomatoes, Corn, Parmesan","Garlic Parmesan, BBQ"
9-19,2024-09-09,Brisket,Cheddar,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Tomatoes, Jalapenos",Buffalo
9-20,2024-09-09,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Mushrooms, Onions",Garlic Parmesan
9-21,2024-09-09,Bacon,"Cheddar Mac, Melted Cheddar",NA,Breadcrumbs,BBQ
9-22,2024-09-09,Pulled Pork,MIX,NA,"Breadcrumbs, Parmesan",NA
9-23,2024-09-09,Brisket,Cheddar,Garlic Bread,Breadcrumbs,BBQ
9-24,2024-09-09,Brisket,Cheddar,Doritos,Parmesan,Garlic Parmesan
9-25,2024-09-09,Bacon,Cheddar,NA,"Bell Peppers, Breadcrumbs, Parmesan","Hot Honey, Ranch"
9-26,2024-09-09,"Brisket, Grilled Chicken",Cheddar,NA,"Broccoli, Breadcrumbs, Corn, Parmesan",BBQ
9-27,2024-09-09,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan","Garlic Parmesan, Ranch"
9-29,2024-09-09,Grilled Chicken,Pepper Jack,NA,"Mushrooms, Jalapenos, Onions",Buffalo
9-33,2024-09-09,NA,NA,Garlic Bread,NA,NA
9-31,2024-09-09,Grilled Chicken,Cheddar,NA,"Mushrooms, Broccoli, Parmesan",Ranch
9-32,2024-09-09,Grilled Chicken,MIX,NA,"Corn, Parmesan",Ranch
9-28,2024-09-09,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Corn, Onions",Buffalo
9-34,2024-09-09,Brisket,Cheddar,NA,"Broccoli, Onions, Corn, Parmesan, Mushrooms",BBQ
9-35,2024-09-09,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs, Jalapenos",Hot Honey
9-36,2024-09-09,NA,Pepper Jack,NA,Mushrooms,Garlic Parmesan
9-37,2024-09-09,Pulled Pork,"Melted Pepper Jack, Alfredo Mac",NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
9-38,2024-09-09,Brisket,"Pepper Jack Mac, Melted Pepper Jack",NA,"Onions, Parmesan, Bell Peppers, Breadcrumbs, Mushrooms, Tomatoes",Ranch
9-39,2024-09-09,"Bacon, Grilled Chicken","Alfredo, Cheddar","Cheesy Garlic Bread, Garlic Bread, Large Chocolate Chunk Cookie","Breadcrumbs, Parmesan","Garlic Parmesan, Pesto"
9-40,2024-09-09,Brisket,Cheddar,NA,"Breadcrumbs, Onions",BBQ
9-41,2024-09-09,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",BBQ
9-42,2024-09-09,Brisket,MIX,NA,"Breadcrumbs, Parmesan","BBQ, Buffalo, Ranch"
9-43,2024-09-09,NA,MIX,Cheesecake,"Mushrooms, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Buffalo, Ranch"
9-44,2024-09-09,Bacon,MIX,NA,"Mushrooms, Bell Peppers, Onions","Buffalo, Ranch"
9-47,2024-09-09,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs, Onions",BBQ
9-46,2024-09-09,Grilled Chicken,Cheddar,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers",Ranch
9-45,2024-09-09,Pulled Pork,MIX,NA,"Jalapenos, Bell Peppers, Breadcrumbs, Onions",Garlic Parmesan
9-48,2024-09-09,Bacon,Cheddar,NA,Breadcrumbs,Hot Honey
9-50,2024-09-09,Grilled Chicken,Cheddar,NA,Broccoli,NA
9-49,2024-09-09,NA,Cheddar,NA,"Parmesan, Breadcrumbs, Jalapenos",Garlic Parmesan
9-52,2024-09-09,Grilled Chicken,Pepper Jack,NA,"Broccoli, Onions, Pineapple, Corn, Bell Peppers, Parmesan, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo"
9-53,2024-09-09,NA,Cheddar,NA,"Onions, Parmesan, Breadcrumbs, Mushrooms, Jalapenos",BBQ
9-54,2024-09-09,NA,MIX,NA,"Onions, Pineapple, Parmesan, Tomatoes, Jalapenos","Garlic Parmesan, Hot Honey"
9-61,2024-09-09,Brisket,Pepper Jack,NA,"Parmesan, Onions",Hot Honey
9-56,2024-09-09,NA,Cheddar,NA,"Broccoli, Onions, Corn, Parmesan, Mushrooms","Garlic Parmesan, BBQ, Ranch"
9-57,2024-09-09,Brisket,MIX,NA,"Onions, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","Buffalo, Ranch"
9-58,2024-09-09,Brisket,MIX,Cheesy Garlic Bread,"Onions, Parmesan, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo"
9-63,2024-09-09,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Parmesan, Broccoli, Tomatoes, Bell Peppers",Garlic Parmesan
9-59,2024-09-09,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs, Jalapenos","Buffalo, Ranch"
9-62,2024-09-09,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
9-65,2024-09-09,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,BBQ
9-66,2024-09-09,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
9-69,2024-09-09,Brisket,Cheddar,Garlic Bread,Breadcrumbs,BBQ
9-67,2024-09-09,"Bacon, Brisket",Cheddar,NA,"Parmesan, Tomatoes, Breadcrumbs, Onions","Buffalo, Ranch"
9-68,2024-09-09,NA,Alfredo,NA,"Breadcrumbs, Parmesan",Ranch
9-70,2024-09-09,NA,MIX,NA,"Broccoli, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo"
9-71,2024-09-09,NA,NA,Cheesecake,NA,NA
9-73,2024-09-09,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
9-74,2024-09-09,Pulled Pork,Cheddar,NA,"Mushrooms, Tomatoes, Corn",NA
9-75,2024-09-09,Pulled Pork,Cheddar,NA,Corn,BBQ
9-76,2024-09-09,NA,Cheddar,NA,"Broccoli, Bell Peppers, Tomatoes, Onions","Hot Honey, Pesto"
9-79,2024-09-09,NA,Alfredo,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes",Pesto
9-80,2024-09-09,Pulled Pork,"Pepper Jack Mac, Melted Pepper Jack, Cheddar",NA,"Breadcrumbs, Parmesan",BBQ
9-81,2024-09-09,"Pulled Pork, Brisket",Alfredo,Garlic Bread,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos","Garlic Parmesan, Hot Honey, Pesto"
9-77,2024-09-09,Grilled Chicken,MIX,NA,NA,NA
9-78,2024-09-09,Brisket,Cheddar,Any Bag Of Chips,Parmesan,"Garlic Parmesan, Buffalo"
9-83,2024-09-09,Pulled Pork,MIX,Cheesy Garlic Bread,"Pineapple, Broccoli, Corn, Parmesan","Garlic Parmesan, BBQ"
9-84,2024-09-09,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan",Garlic Parmesan
9-86,2024-09-09,Brisket,MIX,NA,Parmesan,BBQ
9-88,2024-09-09,Grilled Chicken,Cheddar,Doritos,"Breadcrumbs, Parmesan",Ranch
9-90,2024-09-09,"Bacon, Brisket",Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
9-89,2024-09-09,NA,Alfredo,Cheesy Garlic Bread,"Parmesan, Tomatoes, Corn, Onions",Garlic Parmesan
9-92,2024-09-09,Grilled Chicken,Pepper Jack,"Cheesy Garlic Bread, Large Chocolate Chunk Cookie","Broccoli, Jalapenos","Buffalo, Ranch"
9-93,2024-09-09,NA,Alfredo,NA,"Corn, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos",Pesto
9-95,2024-09-09,NA,Alfredo,NA,Tomatoes,NA
9-96,2024-09-09,"Bacon, Grilled Chicken",Cheddar,NA,"Pineapple, Corn, Onions","Garlic Parmesan, Pesto"
9-97,2024-09-09,NA,Alfredo,"Cheesy Garlic Bread, Large Chocolate Chunk Cookie",Parmesan,NA
9-98,2024-09-09,"Bacon, Ham","Melted Cheddar, Alfredo Mac",Cheesy Garlic Bread,"Bell Peppers, Onions",BBQ
9-99,2024-09-09,NA,MIX,NA,"Breadcrumbs, Corn, Parmesan",Garlic Parmesan
9-100,2024-09-09,"Bacon, Pulled Pork","MIX, Cheddar",Garlic Bread,"Onions, Parmesan, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, Ranch"
9-101,2024-09-09,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
9-102,2024-09-09,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,NA
9-103,2024-09-09,Bacon,Alfredo,NA,NA,Buffalo
9-104,2024-09-09,"Bacon, Grilled Chicken",Pepper Jack,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
9-105,2024-09-09,"Bacon, Pulled Pork, Brisket","Alfredo, Melted Parmesan, Cheddar Mac",NA,"Breadcrumbs, Onions","BBQ, Hot Honey"
9-106,2024-09-09,Brisket,Cheddar,NA,NA,Buffalo
9-107,2024-09-09,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
9-108,2024-09-09,"Brisket, Grilled Chicken","MIX, Cheddar",Cheesy Garlic Bread,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos","Hot Honey, Buffalo, Ranch"
9-109,2024-09-09,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Ranch"
9-110,2024-09-09,Brisket,Cheddar,NA,"Parmesan, Broccoli, Tomatoes, Bell Peppers","Garlic Parmesan, Ranch"
9-112,2024-09-09,Brisket,Cheddar,NA,"Broccoli, Onions, Breadcrumbs, Bell Peppers, Jalapenos","BBQ, Ranch"
9-111,2024-09-09,Grilled Chicken,"Cheddar Mac, Melted Cheddar",NA,NA,BBQ
9-113,2024-09-09,Grilled Chicken,MIX,NA,"Breadcrumbs, Parmesan",Buffalo
9-114,2024-09-09,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Corn, Jalapenos","Garlic Parmesan, Pesto"
9-115,2024-09-09,Brisket,MIX,NA,"Onions, Corn, Parmesan, Bell Peppers, Tomatoes","BBQ, Buffalo"
9-116,2024-09-09,Pulled Pork,Cheddar,Garlic Bread,"Pineapple, Corn",BBQ
9-117,2024-09-09,NA,NA,Cheesecake,NA,NA
9-118,2024-09-09,"Bacon, Brisket","Alfredo, Pepper Jack",NA,"Breadcrumbs, Parmesan","Garlic Parmesan, Hot Honey, Pesto, Ranch"
9-119,2024-09-09,NA,NA,Cheesecake,NA,NA
9-120,2024-09-09,NA,Pepper Jack,NA,"Onions, Parmesan, Bell Peppers, Breadcrumbs, Tomatoes",Garlic Parmesan
9-122,2024-09-09,Grilled Chicken,Cheddar,NA,"Tomatoes, Bell Peppers, Onions",BBQ
9-121,2024-09-09,Brisket,Cheddar,NA,NA,BBQ
9-125,2024-09-09,"Brisket, Grilled Chicken",MIX,Cheesy Garlic Bread,"Broccoli, Onions, Pineapple, Corn, Parmesan","BBQ, Ranch"
9-124,2024-09-09,"Bacon, Grilled Chicken","Alfredo, Cheddar",NA,"Broccoli, Breadcrumbs, Parmesan","Garlic Parmesan, Buffalo, Ranch"
9-126,2024-09-09,"Bacon, Grilled Chicken",Pepper Jack,NA,"Onions, Corn, Parmesan, Breadcrumbs, Jalapenos",Hot Honey
9-127,2024-09-09,"Bacon, Brisket",MIX,Cheesy Garlic Bread,"Tomatoes, Breadcrumbs, Corn, Parmesan","Garlic Parmesan, Ranch"
9-128,2024-09-09,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,Ranch
9-130,2024-09-09,Brisket,MIX,NA,"Broccoli, Onions, Corn, Bell Peppers, Parmesan, Tomatoes, Jalapenos",Garlic Parmesan
9-129,2024-09-09,Brisket,Melted Cheddar,Cheesy Garlic Bread,Jalapenos,Ranch
9-131,2024-09-09,Brisket,Cheddar,NA,"Broccoli, Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos",BBQ
9-123,2024-09-09,NA,Pepper Jack,Cheesy Garlic Bread,"Onions, Breadcrumbs, Jalapenos",Garlic Parmesan
9-132,2024-09-09,Grilled Chicken,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",NA
9-135,2024-09-09,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
9-133,2024-09-09,"Bacon, Grilled Chicken","Alfredo, Pepper Jack","Cheesy Garlic Bread, Garlic Bread","Broccoli, Breadcrumbs, Parmesan","Pesto, Ranch"
9-138,2024-09-09,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
9-137,2024-09-09,Pulled Pork,Alfredo,NA,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","BBQ, Hot Honey"
9-140,2024-09-09,Pulled Pork,Alfredo,NA,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","BBQ, Hot Honey"
9-139,2024-09-09,Grilled Chicken,MIX,Garlic Bread,"Tomatoes, Corn, Parmesan","Garlic Parmesan, Pesto"
9-142,2024-09-09,Brisket,Cheddar,NA,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","BBQ, Ranch"
9-143,2024-09-09,Pulled Pork,Alfredo,NA,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","BBQ, Hot Honey"
9-146,2024-09-09,NA,Cheddar,NA,NA,NA
9-145,2024-09-09,NA,MIX,NA,NA,Ranch
9-147,2024-09-09,NA,Cheddar,Side Mac,"Parmesan, Broccoli, Corn, Onions","Garlic Parmesan, Pesto"
9-149,2024-09-09,Pulled Pork,Melted Cheddar,NA,"Parmesan, Bell Peppers, Corn, Onions","Garlic Parmesan, BBQ, Pesto"
9-150,2024-09-09,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Onions",Buffalo
9-148,2024-09-09,Grilled Chicken,Melted Parmesan,NA,"Jalapenos, Bell Peppers, Corn, Onions","Garlic Parmesan, Pesto"
9-151,2024-09-09,Grilled Chicken,Pepper Jack,NA,"Pineapple, Breadcrumbs, Corn, Jalapenos",Hot Honey
9-152,2024-09-09,"Ham, Brisket",Cheddar,"Cheesy Garlic Bread, Cheesecake","Broccoli, Breadcrumbs, Parmesan",Ranch
9-155,2024-09-09,Pulled Pork,MIX,NA,"Onions, Pineapple, Corn, Parmesan, Bell Peppers, Jalapenos",BBQ
9-154,2024-09-09,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Corn, Jalapenos",BBQ
9-157,2024-09-09,NA,NA,Cheesecake,NA,NA
9-156,2024-09-09,Pulled Pork,MIX,NA,"Onions, Pineapple, Corn, Parmesan, Bell Peppers, Jalapenos",BBQ
9-158,2024-09-09,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Corn, Jalapenos",BBQ
9-161,2024-09-09,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Corn, Jalapenos",BBQ
9-159,2024-09-09,Bacon,"Cheddar Mac, Melted Cheddar",NA,NA,Garlic Parmesan
9-160,2024-09-09,NA,"Melted Cheddar, Alfredo Mac",NA,NA,Garlic Parmesan
9-165,2024-09-09,NA,"Alfredo, Pepper Jack",NA,"Broccoli, Corn, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, BBQ"
9-162,2024-09-09,NA,Cheddar,Cheesecake,"Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Tomatoes","Garlic Parmesan, Hot Honey"
9-163,2024-09-09,Grilled Chicken,Cheddar,Cheesecake,Parmesan,Hot Honey
9-170,2024-09-09,NA,Pepper Jack,Cheesy Garlic Bread,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes","Garlic Parmesan, Pesto"
9-166,2024-09-09,Grilled Chicken,Alfredo,NA,"Corn, Parmesan, Breadcrumbs, Tomatoes, Jalapenos",Garlic Parmesan
9-167,2024-09-09,"Bacon, Brisket",Cheddar,NA,NA,BBQ
9-168,2024-09-09,Grilled Chicken,Alfredo,NA,"Corn, Parmesan",Garlic Parmesan
9-169,2024-09-09,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
9-173,2024-09-09,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Garlic Parmesan, Pesto, Ranch"
9-172,2024-09-09,Grilled Chicken,MIX,NA,Parmesan,Ranch
9-171,2024-09-09,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs, Onions","Pesto, Ranch"
9-174,2024-09-09,NA,NA,Side Mac,NA,NA
9-175,2024-09-09,NA,"Melted Parmesan, Cheddar",NA,Parmesan,Garlic Parmesan
9-177,2024-09-09,NA,MIX,NA,"Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Ranch"
9-176,2024-09-09,Brisket,"Pepper Jack Mac, Melted Pepper Jack, Cheddar",NA,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Tomatoes, Jalapenos",Garlic Parmesan
9-178,2024-09-09,Pulled Pork,Cheddar,NA,"Corn, Parmesan, Bell Peppers, Breadcrumbs, Tomatoes",BBQ
9-179,2024-09-09,Bacon,Cheddar,NA,Bell Peppers,NA
9-180,2024-09-09,NA,NA,Any Bag Of Chips,NA,NA
9-181,2024-09-09,"Bacon, Brisket",MIX,NA,"Bell Peppers, Parmesan","BBQ, Pesto"
9-182,2024-09-09,"Bacon, Brisket",MIX,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
9-184,2024-09-09,NA,Cheddar,NA,NA,NA
9-186,2024-09-09,Grilled Chicken,Cheddar,NA,"Broccoli, Corn, Parmesan",NA
9-189,2024-09-09,NA,"Melted Cheddar, Alfredo Mac",Cheesecake,NA,Ranch
9-191,2024-09-09,Brisket,"Melted Cheddar, Alfredo Mac",Cheesecake,Broccoli,NA
9-190,2024-09-09,Brisket,MIX,NA,"Breadcrumbs, Onions",Hot Honey
9-192,2024-09-09,"Pulled Pork, Brisket",Alfredo,NA,Onions,BBQ
9-193,2024-09-09,Grilled Chicken,Alfredo,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, Pesto"
9-194,2024-09-09,Bacon,Melted Cheddar,Any Bag Of Chips,Breadcrumbs,Ranch
9-198,2024-09-09,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Tomatoes, Jalapenos",Buffalo
9-195,2024-09-09,Grilled Chicken,Cheddar,NA,"Bell Peppers, Parmesan","Garlic Parmesan, Pesto"
9-200,2024-09-09,NA,NA,Cheesecake,NA,NA
9-197,2024-09-09,"Bacon, Grilled Chicken","Cheddar Mac, Melted Cheddar, Cheddar",Cheesy Garlic Bread,Onions,"Buffalo, Ranch"
9-202,2024-09-09,"Bacon, Pulled Pork",Cheddar,NA,Broccoli,BBQ
9-203,2024-09-09,"Bacon, Brisket",Cheddar,NA,"Broccoli, Jalapenos","Hot Honey, Buffalo"
9-204,2024-09-09,Brisket,Cheddar,NA,Parmesan,Garlic Parmesan
10-3,2024-09-10,"Bacon, Brisket",Cheddar,NA,"Tomatoes, Breadcrumbs, Parmesan",Garlic Parmesan
10-4,2024-09-10,Brisket,Alfredo,NA,"Breadcrumbs, Parmesan",Buffalo
10-2,2024-09-10,Brisket,MIX,NA,"Parmesan, Breadcrumbs, Jalapenos","Garlic Parmesan, Hot Honey"
10-6,2024-09-10,Bacon,MIX,NA,Breadcrumbs,Garlic Parmesan
10-5,2024-09-10,Brisket,Pepper Jack,NA,Bell Peppers,BBQ
10-7,2024-09-10,"Bacon, Brisket, Pulled Pork, Ham, Grilled Chicken",Alfredo,NA,"Breadcrumbs, Corn, Parmesan","Garlic Parmesan, Ranch"
10-8,2024-09-10,Ham,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
10-9,2024-09-10,Bacon,Pepper Jack,NA,"Jalapenos, Bell Peppers, Breadcrumbs, Onions",Pesto
10-10,2024-09-10,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs, Onions",Pesto
10-11,2024-09-10,NA,Cheddar,NA,"Mushrooms, Tomatoes, Bell Peppers",NA
10-12,2024-09-10,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
10-13,2024-09-10,Grilled Chicken,Melted Pepper Jack,NA,"Jalapenos, Onions",Garlic Parmesan
10-15,2024-09-10,"Bacon, Brisket",Pepper Jack,NA,"Broccoli, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo"
10-14,2024-09-10,NA,Melted Cheddar,Any Bag Of Chips,NA,NA
10-16,2024-09-10,NA,Cheddar,Garlic Bread,NA,NA
10-17,2024-09-10,Brisket,"Cheddar Mac, Melted Cheddar",NA,"Broccoli, Bell Peppers",NA
10-19,2024-09-10,Grilled Chicken,Cheddar,NA,"Mushrooms, Broccoli, Jalapenos",NA
10-20,2024-09-10,Brisket,Cheddar,NA,"Tomatoes, Breadcrumbs, Onions",Ranch
