order number,date,meat,cheese,sides,toppings,sauce
18-17,2024-06-18,"Pulled Pork, Ham, Brisket, Bacon",Cheddar,"Cheesy Garlic Bread, Side Mac","Mushrooms, Parmesan","Buffalo, BBQ"
18-16,2024-06-18,Brisket,Pepper Jack,NA,Broccoli,Garlic Parmesan
18-19,2024-06-18,NA,Cheddar,NA,Parmesan,NA
18-18,2024-06-18,Bacon,"Melted Cheddar, Melted Parmesan, Cheddar Mac",Cheesy Garlic Bread,NA,Garlic Parmesan
18-21,2024-06-18,Brisket,Cheddar,NA,"Jalapenos, Breadcrumbs","Buffalo, Ranch"
18-22,2024-06-18,"Pulled Pork, Grilled Chicken","Cheddar, Alfredo",Garlic Bread,"Jalapenos, Breadcrumbs, Corn, Broccoli",NA
18-23,2024-06-18,NA,Cheddar,NA,Parmesan,Garlic Parmesan
18-24,2024-06-18,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Onions, Mushrooms, Parmesan",BBQ
18-25,2024-06-18,Brisket,Cheddar,"Cheesy Garlic Bread, Lays Classic","Breadcrumbs, Parmesan, Broccoli",Buffalo
18-26,2024-06-18,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
18-27,2024-06-18,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Tomatoes, Corn",BBQ
18-28,2024-06-18,Bacon,Pepper Jack,NA,"Jalapenos, Mushrooms, Breadcrumbs, Onions",Pesto
18-29,2024-06-18,NA,Cheddar,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Onions, Parmesan","Buffalo, Ranch, Garlic Parmesan"
18-30,2024-06-18,NA,Alfredo,NA,"Mushrooms, Tomatoes, Corn, Breadcrumbs",Pesto
18-31,2024-06-18,Bacon,Cheddar,NA,"Onions, Broccoli",Ranch
18-35,2024-06-18,Grilled Chicken,"Pepper Jack, Alfredo",NA,"Breadcrumbs, Jalapenos, Parmesan, Broccoli","Buffalo, Garlic Parmesan"
18-36,2024-06-18,Brisket,"Cheddar, Pepper Jack, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Bell Peppers, Broccoli, Onions, Corn, Parmesan","BBQ, Garlic Parmesan"
18-40,2024-06-18,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Jalapenos, Onions, Mushrooms, Parmesan",Ranch
18-37,2024-06-18,Brisket,"Melted Cheddar, Alfredo",Garlic Bread,"Breadcrumbs, Bell Peppers, Broccoli, Onions, Corn, Parmesan",BBQ
18-39,2024-06-18,Bacon,Cheddar,NA,Breadcrumbs,Ranch
18-41,2024-06-18,"Brisket, Bacon","Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Mushrooms, Parmesan, Tomatoes","Ranch, Garlic Parmesan"
18-42,2024-06-18,"Ham, Grilled Chicken","Pepper Jack, Melted Pepper Jack",NA,NA,Hot Honey
18-43,2024-06-18,"Ham, Grilled Chicken",Alfredo,Garlic Bread,Breadcrumbs,"Ranch, Hot Honey"
18-44,2024-06-18,Brisket,"Pepper Jack, Cheddar",Cheesecake,"Breadcrumbs, Bell Peppers, Onions, Mushrooms, Corn, Parmesan","Pesto, BBQ"
18-46,2024-06-18,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan",Ranch
18-45,2024-06-18,NA,Cheddar,NA,"Breadcrumbs, Parmesan, Broccoli","Pesto, Garlic Parmesan"
18-48,2024-06-18,Grilled Chicken,Pepper Jack,Garlic Bread,"Jalapenos, Breadcrumbs, Onions, Broccoli",Garlic Parmesan
18-47,2024-06-18,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
18-49,2024-06-18,"Brisket, Grilled Chicken",Alfredo,"Cheesy Garlic Bread, Side Mac","Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
18-50,2024-06-18,Brisket,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
18-54,2024-06-18,Pulled Pork,Pepper Jack,Garlic Bread,"Breadcrumbs, Bell Peppers, Broccoli, Onions, Corn, Parmesan",Hot Honey
18-55,2024-06-18,Bacon,Cheddar,Garlic Bread,"Breadcrumbs, Mushrooms, Onions, Bell Peppers",NA
19-3,2024-06-19,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Mushrooms,BBQ
19-5,2024-06-19,"Brisket, Bacon","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Jalapenos, Parmesan",Garlic Parmesan
19-6,2024-06-19,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan, Onions, Jalapenos",BBQ
19-7,2024-06-19,Brisket,Melted Cheddar,NA,"Jalapenos, Mushrooms, Onions",Garlic Parmesan
19-9,2024-06-19,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Onions",Garlic Parmesan
19-11,2024-06-19,Brisket,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Parmesan","Pesto, Hot Honey"
19-10,2024-06-19,Bacon,Pepper Jack,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Parmesan",Buffalo
19-12,2024-06-19,NA,Pepper Jack,NA,"Breadcrumbs, Parmesan",NA
19-13,2024-06-19,Brisket,Cheddar,NA,"Mushrooms, Onions",BBQ
19-14,2024-06-19,Brisket,"Cheddar, Melted Cheddar, Cheddar Mac",NA,"Breadcrumbs, Parmesan",BBQ
19-15,2024-06-19,"Pulled Pork, Brisket","Melted Pepper Jack, Cheddar Mac",Cheesy Garlic Bread,"Jalapenos, Tomatoes, Parmesan","Ranch, BBQ"
19-17,2024-06-19,"Bacon, Grilled Chicken",Pepper Jack,NA,"Jalapenos, Breadcrumbs",NA
19-18,2024-06-19,"Ham, Bacon",Cheddar,"Cheesy Garlic Bread, Side Mac","Parmesan, Onions, Bell Peppers",NA
19-16,2024-06-19,"Brisket, Bacon",Cheddar,Garlic Bread,"Breadcrumbs, Corn, Pineapple",BBQ
19-19,2024-06-19,Grilled Chicken,Alfredo,NA,"Mushrooms, Parmesan",Pesto
19-20,2024-06-19,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Hot Honey
19-21,2024-06-19,Bacon,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Parmesan",Hot Honey
19-22,2024-06-19,NA,"Cheddar, Alfredo","Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Broccoli",NA
19-24,2024-06-19,Brisket,Cheddar,NA,Parmesan,BBQ
19-23,2024-06-19,Bacon,Pepper Jack,NA,"Breadcrumbs, Parmesan",NA
19-26,2024-06-19,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
19-27,2024-06-19,Bacon,Cheddar,NA,Parmesan,Garlic Parmesan
19-28,2024-06-19,"Brisket, Ham, Bacon, Grilled Chicken","Cheddar, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Pineapple, Mushrooms, Parmesan","BBQ, Pesto"
19-29,2024-06-19,"Brisket, Ham, Bacon","Cheddar, Melted Cheddar, Melted Pepper Jack, Cheddar Mac","Lays Barbecue, Cheesy Garlic Bread",Breadcrumbs,Pesto
19-30,2024-06-19,NA,Cheddar,NA,NA,NA
19-31,2024-06-19,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
19-34,2024-06-19,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Bell Peppers, Mushrooms, Corn, Parmesan",BBQ
19-33,2024-06-19,Brisket,Cheddar,NA,"Parmesan, Onions, Bell Peppers",BBQ
19-35,2024-06-19,Brisket,Cheddar,NA,Breadcrumbs,NA
19-36,2024-06-19,Brisket,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Mushrooms, Corn, Parmesan",Ranch
19-37,2024-06-19,Brisket,Cheddar,Cheesy Garlic Bread,NA,NA
19-38,2024-06-19,Bacon,Alfredo,Garlic Bread,Breadcrumbs,Garlic Parmesan
19-42,2024-06-19,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
19-43,2024-06-19,"Pulled Pork, Bacon",Alfredo,NA,"Bell Peppers, Onions, Broccoli",Garlic Parmesan
19-44,2024-06-19,NA,NA,Cheesy Garlic Bread,NA,NA
19-45,2024-06-19,Grilled Chicken,Pepper Jack,Garlic Bread,Mushrooms,Pesto
19-46,2024-06-19,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Broccoli, Pineapple, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
19-47,2024-06-19,Grilled Chicken,"Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Mushrooms, Parmesan","Pesto, Hot Honey"
19-49,2024-06-19,"Bacon, Grilled Chicken","Melted Pepper Jack, Cheddar","Garlic Bread, Cheesy Garlic Bread","Parmesan, Broccoli",Garlic Parmesan
19-51,2024-06-19,Ham,Cheddar,Garlic Bread,NA,NA
19-52,2024-06-19,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Corn",NA
19-53,2024-06-19,Bacon,Pepper Jack,NA,"Jalapenos, Corn, Parmesan",Garlic Parmesan
19-55,2024-06-19,Pulled Pork,Pepper Jack,NA,"Breadcrumbs, Parmesan, Onions, Bell Peppers",BBQ
19-56,2024-06-19,"Ham, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Bell Peppers, Onions, Parmesan","Buffalo, Ranch"
19-57,2024-06-19,Brisket,Pepper Jack,Cheesecake,"Jalapenos, Breadcrumbs, Parmesan, Bell Peppers","Ranch, Garlic Parmesan"
19-58,2024-06-19,Brisket,Pepper Jack,NA,"Breadcrumbs, Bell Peppers, Jalapenos, Onions, Parmesan","BBQ, Garlic Parmesan"
19-59,2024-06-19,"Ham, Bacon",Cheddar,NA,"Parmesan, Onions",Hot Honey
19-60,2024-06-19,"Pulled Pork, Grilled Chicken","Cheddar, Alfredo",NA,"Jalapenos, Parmesan",Ranch
19-61,2024-06-19,Pulled Pork,Cheddar,NA,"Jalapenos, Breadcrumbs, Onions, Bell Peppers",Hot Honey
19-63,2024-06-19,"Bacon, Grilled Chicken",Alfredo,"Garlic Bread, Cheesecake","Breadcrumbs, Mushrooms, Parmesan",Garlic Parmesan
19-62,2024-06-19,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan, Bell Peppers",Garlic Parmesan
19-66,2024-06-19,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
19-65,2024-06-19,"Brisket, Grilled Chicken",Cheddar,"Cheesecake, Cheesy Garlic Bread, Any Bag Of Chips",Breadcrumbs,Buffalo
19-70,2024-06-19,"Pulled Pork, Grilled Chicken",Cheddar,Garlic Bread,"Breadcrumbs, Onions","Buffalo, BBQ"
19-73,2024-06-19,"Bacon, Grilled Chicken",Pepper Jack,NA,"Jalapenos, Breadcrumbs, Parmesan, Onions",Garlic Parmesan
19-72,2024-06-19,"Bacon, Grilled Chicken",Pepper Jack,NA,"Jalapenos, Mushrooms, Bell Peppers",Garlic Parmesan
19-77,2024-06-19,NA,Alfredo,NA,"Breadcrumbs, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
19-75,2024-06-19,"Ham, Brisket, Bacon",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Mushrooms, Tomatoes, Corn, Onions","Ranch, BBQ"
19-79,2024-06-19,Brisket,Cheddar,NA,"Tomatoes, Bell Peppers, Onions, Mushrooms, Corn, Parmesan",Hot Honey
20-2,2024-06-20,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",Buffalo
20-5,2024-06-20,Pulled Pork,Pepper Jack,Cheesecake,"Breadcrumbs, Bell Peppers, Jalapenos, Broccoli, Pineapple, Onions, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
20-4,2024-06-20,"Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Mushrooms, Parmesan, Onions","Buffalo, BBQ, Ranch"
20-6,2024-06-20,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Bell Peppers, Broccoli, Onions, Mushrooms, Parmesan","Ranch, Pesto, Hot Honey"
20-7,2024-06-20,Brisket,Cheddar,NA,"Tomatoes, Onions, Broccoli",NA
20-8,2024-06-20,"Bacon, Grilled Chicken",Pepper Jack,NA,"Breadcrumbs, Parmesan",NA
20-9,2024-06-20,Brisket,Cheddar,NA,"Tomatoes, Onions, Bell Peppers","Buffalo, Ranch, Hot Honey"
20-10,2024-06-20,Ham,Cheddar,NA,"Bell Peppers, Onions, Broccoli",NA
20-11,2024-06-20,Brisket,Pepper Jack,NA,"Breadcrumbs, Bell Peppers, Jalapenos, Onions, Mushrooms","BBQ, Hot Honey"
20-13,2024-06-20,Brisket,Alfredo,NA,"Corn, Parmesan, Pineapple","BBQ, Garlic Parmesan"
20-12,2024-06-20,"Brisket, Bacon, Grilled Chicken","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions, Jalapenos","Ranch, Hot Honey, Garlic Parmesan"
20-14,2024-06-20,"Brisket, Bacon",Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan",Garlic Parmesan
20-15,2024-06-20,Pulled Pork,Pepper Jack,Garlic Bread,"Jalapenos, Onions, Bell Peppers",BBQ
20-17,2024-06-20,Ham,"Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,Broccoli,NA
20-18,2024-06-20,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
20-20,2024-06-20,Brisket,Alfredo,NA,"Tomatoes, Broccoli, Mushrooms, Corn, Parmesan","Ranch, BBQ, Garlic Parmesan"
20-21,2024-06-20,Brisket,Alfredo,NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Pineapple, Onions, Mushrooms, Corn, Parmesan","Ranch, BBQ, Garlic Parmesan"
20-22,2024-06-20,Grilled Chicken,Cheddar,Any Bag Of Chips,Tomatoes,Hot Honey
20-23,2024-06-20,"Brisket, Grilled Chicken","Cheddar, Alfredo Mac, Melted Parmesan",NA,"Breadcrumbs, Tomatoes, Mushrooms, Bell Peppers",Garlic Parmesan
20-25,2024-06-20,Bacon,Cheddar,NA,"Breadcrumbs, Onions, Broccoli",Pesto
20-24,2024-06-20,Brisket,Cheddar,NA,"Tomatoes, Mushrooms, Onions, Bell Peppers",BBQ
20-26,2024-06-20,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
20-27,2024-06-20,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
20-28,2024-06-20,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Mushrooms",NA
20-29,2024-06-20,"Pulled Pork, Brisket",Cheddar,Cheesecake,"Corn, Parmesan, Onions","Ranch, BBQ"
20-30,2024-06-20,NA,Cheddar,NA,Parmesan,NA
20-31,2024-06-20,Bacon,Pepper Jack,NA,"Jalapenos, Mushrooms, Breadcrumbs, Onions",Pesto
20-32,2024-06-20,"Ham, Grilled Chicken",Cheddar,NA,Parmesan,"BBQ, Hot Honey"
20-33,2024-06-20,NA,Pepper Jack,Garlic Bread,"Breadcrumbs, Parmesan",NA
20-34,2024-06-20,Grilled Chicken,Melted Cheddar,Cheesy Garlic Bread,NA,NA
20-37,2024-06-20,Brisket,"Cheddar, Melted Cheddar",Any Bag Of Chips,"Breadcrumbs, Tomatoes, Mushrooms, Corn, Parmesan","Buffalo, Ranch, Garlic Parmesan"
20-38,2024-06-20,Grilled Chicken,Cheddar,NA,"Tomatoes, Bell Peppers, Jalapenos, Onions, Mushrooms",Garlic Parmesan
20-39,2024-06-20,Brisket,Cheddar,Garlic Bread,Breadcrumbs,BBQ
20-41,2024-06-20,NA,"Melted Cheddar, Cheddar Mac","Garlic Bread, Cheesy Garlic Bread",Breadcrumbs,Pesto
20-42,2024-06-20,Brisket,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan",BBQ
20-43,2024-06-20,Brisket,Pepper Jack,Cheesy Garlic Bread,Parmesan,BBQ
20-44,2024-06-20,Brisket,Cheddar,NA,"Jalapenos, Mushrooms, Parmesan, Onions",Garlic Parmesan
20-45,2024-06-20,Grilled Chicken,"Cheddar, Alfredo",Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Onions, Mushrooms, Corn, Parmesan","Ranch, Pesto"
20-46,2024-06-20,"Pulled Pork, Bacon",Pepper Jack,Cheesy Garlic Bread,"Parmesan, Onions","Buffalo, Ranch"
20-47,2024-06-20,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Broccoli, Bell Peppers",Buffalo
20-49,2024-06-20,Grilled Chicken,"Melted Parmesan, Cheddar Mac",Cheetos,"Breadcrumbs, Parmesan",Pesto
20-48,2024-06-20,Pulled Pork,Melted Cheddar,Cheesecake,NA,BBQ
20-55,2024-06-20,Grilled Chicken,Cheddar,NA,"Parmesan, Broccoli",NA
20-51,2024-06-20,"Brisket, Grilled Chicken","Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Corn, Mushrooms","Ranch, Garlic Parmesan"
20-50,2024-06-20,"Ham, Bacon, Grilled Chicken","Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Tomatoes, Mushrooms, Parmesan",Garlic Parmesan
20-56,2024-06-20,Bacon,Cheddar,Garlic Bread,Bell Peppers,NA
20-57,2024-06-20,Brisket,Cheddar,NA,Bell Peppers,BBQ
20-60,2024-06-20,Brisket,Pepper Jack,NA,"Breadcrumbs, Parmesan, Onions, Jalapenos",BBQ
20-59,2024-06-20,NA,Cheddar,"Garlic Bread, Cheesy Garlic Bread",Breadcrumbs,NA
20-58,2024-06-20,Brisket,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Onions, Corn, Parmesan","Buffalo, BBQ, Pesto, Garlic Parmesan"
20-61,2024-06-20,Bacon,Cheddar,NA,Parmesan,NA
20-63,2024-06-20,"Brisket, Bacon",Cheddar,NA,Corn,BBQ
20-65,2024-06-20,Bacon,Melted Cheddar,Garlic Bread,NA,NA
20-64,2024-06-20,NA,NA,Cheesecake,NA,NA
20-66,2024-06-20,NA,NA,Cheesecake,NA,NA
20-68,2024-06-20,NA,Cheddar,NA,NA,NA
20-69,2024-06-20,NA,Cheddar,NA,"Mushrooms, Parmesan, Bell Peppers",NA
20-70,2024-06-20,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Corn, Parmesan","Ranch, BBQ"
20-71,2024-06-20,Brisket,Cheddar,NA,"Parmesan, Onions, Bell Peppers","Ranch, BBQ"
20-72,2024-06-20,NA,"Melted Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
20-73,2024-06-20,Pulled Pork,Cheddar,NA,"Breadcrumbs, Corn, Parmesan",Hot Honey
20-74,2024-06-20,Grilled Chicken,Cheddar,NA,"Corn, Parmesan","Buffalo, Ranch"
20-77,2024-06-20,NA,Alfredo,NA,"Breadcrumbs, Bell Peppers, Jalapenos, Broccoli, Onions, Mushrooms",Pesto
20-76,2024-06-20,Grilled Chicken,Cheddar,NA,"Tomatoes, Jalapenos, Pineapple, Onions, Corn, Parmesan",Hot Honey
20-79,2024-06-20,NA,"MIX, Alfredo",NA,"Breadcrumbs, Mushrooms, Corn, Broccoli","Buffalo, Pesto, Hot Honey, Garlic Parmesan"
20-78,2024-06-20,"Pulled Pork, Brisket","Cheddar, Alfredo",NA,"Breadcrumbs, Tomatoes, Bell Peppers, Jalapenos, Onions, Corn, Parmesan","Buffalo, BBQ, Hot Honey, Garlic Parmesan"
20-81,2024-06-20,NA,Cheddar,NA,NA,BBQ
20-82,2024-06-20,Pulled Pork,Cheddar,NA,"Tomatoes, Bell Peppers, Jalapenos, Onions, Mushrooms, Corn, Parmesan","BBQ, Garlic Parmesan"
20-83,2024-06-20,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
21-1,2024-06-21,"Ham, Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Bell Peppers, Onions, Mushrooms, Parmesan","BBQ, Garlic Parmesan"
21-4,2024-06-21,Bacon,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Bell Peppers, Broccoli",Pesto
21-5,2024-06-21,Brisket,Cheddar,NA,Jalapenos,BBQ
21-6,2024-06-21,Grilled Chicken,Cheddar,"Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Tomatoes, Corn","Buffalo, Ranch"
21-7,2024-06-21,"Ham, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Onions, Bell Peppers",BBQ
21-8,2024-06-21,Grilled Chicken,Cheddar,"Garlic Bread, Any Bag Of Chips, Side Mac","Jalapenos, Corn, Parmesan","Buffalo, Ranch"
21-9,2024-06-21,Brisket,Melted Cheddar,NA,"Jalapenos, Onions",Garlic Parmesan
21-10,2024-06-21,Brisket,Cheddar,NA,Broccoli,BBQ
21-11,2024-06-21,NA,Cheddar,NA,"Tomatoes, Broccoli, Jalapenos, Onions, Corn",Garlic Parmesan
21-14,2024-06-21,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan",Buffalo
21-15,2024-06-21,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli",NA
21-16,2024-06-21,Brisket,"Melted Pepper Jack, Cheddar Mac","Cheesecake, Any Bag Of Chips",Onions,NA
21-12,2024-06-21,Brisket,Cheddar,NA,NA,BBQ
21-13,2024-06-21,NA,"Cheddar, Pepper Jack",Garlic Bread,"Tomatoes, Bell Peppers, Jalapenos, Broccoli, Onions",Pesto
21-18,2024-06-21,Brisket,"Cheddar, Melted Cheddar",Cheetos,"Tomatoes, Parmesan",BBQ
21-19,2024-06-21,"Ham, Grilled Chicken",Melted Cheddar,Side Mac,"Breadcrumbs, Parmesan","Buffalo, Ranch, Hot Honey"
21-20,2024-06-21,Pulled Pork,Cheddar,NA,Breadcrumbs,Hot Honey
21-24,2024-06-21,Bacon,Cheddar,NA,"Tomatoes, Corn, Pineapple, Onions","BBQ, Hot Honey"
21-25,2024-06-21,Grilled Chicken,Cheddar,NA,Broccoli,Garlic Parmesan
21-23,2024-06-21,"Pulled Pork, Bacon",Cheddar,NA,Parmesan,BBQ
21-22,2024-06-21,NA,Cheddar,NA,NA,NA
21-27,2024-06-21,"Ham, Grilled Chicken",Cheddar,NA,Parmesan,"BBQ, Hot Honey"
21-28,2024-06-21,Bacon,Pepper Jack,NA,Broccoli,Hot Honey
21-26,2024-06-21,NA,"Cheddar, Melted Cheddar",NA,Breadcrumbs,NA
21-29,2024-06-21,"Pulled Pork, Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Onions, Corn, Parmesan","Ranch, BBQ"
21-30,2024-06-21,NA,NA,"Garlic Bread, Side Mac",NA,NA
21-31,2024-06-21,Grilled Chicken,Alfredo,Cheesy Garlic Bread,NA,BBQ
21-32,2024-06-21,"Brisket, Grilled Chicken",Alfredo,Garlic Bread,Parmesan,Garlic Parmesan
21-33,2024-06-21,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Corn, Parmesan, Onions",Pesto
21-34,2024-06-21,Pulled Pork,Cheddar,Garlic Bread,Breadcrumbs,NA
21-35,2024-06-21,Brisket,Pepper Jack,Garlic Bread,"Breadcrumbs, Corn, Parmesan, Onions",BBQ
21-37,2024-06-21,NA,Cheddar,NA,Breadcrumbs,NA
21-38,2024-06-21,Brisket,"Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,NA,NA
21-39,2024-06-21,"Pulled Pork, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,Parmesan,Hot Honey
21-40,2024-06-21,"Bacon, Grilled Chicken",Cheddar,Garlic Bread,"Breadcrumbs, Broccoli",NA
21-41,2024-06-21,"Ham, Bacon",Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan","Buffalo, Ranch"
21-42,2024-06-21,"Pulled Pork, Ham","Pepper Jack, Cheddar",NA,"Breadcrumbs, Broccoli, Pineapple, Corn, Parmesan","BBQ, Garlic Parmesan"
21-43,2024-06-21,NA,Pepper Jack,NA,Breadcrumbs,Hot Honey
21-44,2024-06-21,Bacon,Melted Parmesan,Cheesy Garlic Bread,"Jalapenos, Parmesan","Ranch, Hot Honey"
21-46,2024-06-21,"Brisket, Grilled Chicken","Pepper Jack, Melted Pepper Jack, Pepper Jack Mac",NA,"Breadcrumbs, Parmesan","Buffalo, Ranch"
21-48,2024-06-21,"Bacon, Grilled Chicken","Pepper Jack, Cheddar",NA,"Jalapenos, Breadcrumbs, Parmesan, Onions","Buffalo, BBQ, Garlic Parmesan"
21-47,2024-06-21,"Brisket, Bacon, Grilled Chicken","Cheddar, Melted Cheddar, Cheddar Mac","Cheesy Garlic Bread, Any Bag Of Chips","Breadcrumbs, Tomatoes, Bell Peppers, Broccoli, Onions, Parmesan","Pesto, BBQ, Garlic Parmesan"
21-52,2024-06-21,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Buffalo
21-51,2024-06-21,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan, Onions","Buffalo, Ranch, Garlic Parmesan"
21-53,2024-06-21,Bacon,Pepper Jack,NA,"Jalapenos, Mushrooms, Breadcrumbs, Onions",Pesto
21-54,2024-06-21,Grilled Chicken,Melted Cheddar,NA,NA,Buffalo
21-56,2024-06-21,Grilled Chicken,Cheddar,NA,"Mushrooms, Parmesan","Pesto, Garlic Parmesan"
21-57,2024-06-21,Brisket,Cheddar,NA,"Tomatoes, Onions, Bell Peppers",BBQ
21-58,2024-06-21,Brisket,"Cheddar, Melted Cheddar, Cheddar Mac",NA,"Breadcrumbs, Tomatoes, Bell Peppers, Broccoli",BBQ
21-79,2024-06-21,"Brisket, Bacon","Cheddar, Alfredo",NA,"Tomatoes, Bell Peppers, Broccoli, Pineapple, Mushrooms, Corn, Parmesan",Garlic Parmesan
21-77,2024-06-21,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Jalapenos, Corn, Parmesan","Buffalo, Ranch"
21-83,2024-06-21,"Ham, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Corn, Parmesan","Ranch, Pesto"
21-84,2024-06-21,NA,NA,Cheesecake,NA,NA
21-86,2024-06-21,Grilled Chicken,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",NA
21-87,2024-06-21,NA,NA,Cheesecake,NA,NA
21-88,2024-06-21,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan, Bell Peppers",BBQ
21-90,2024-06-21,Brisket,MIX,Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Broccoli, Onions, Corn",Hot Honey
21-92,2024-06-21,Ham,Cheddar,NA,"Breadcrumbs, Corn, Parmesan",NA
21-94,2024-06-21,NA,"Cheddar, Melted Parmesan","Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Tomatoes, Onions, Corn, Parmesan","Ranch, Pesto, Hot Honey, Garlic Parmesan"
21-95,2024-06-21,NA,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Jalapenos, Broccoli, Parmesan",NA
