order number,date,meat,cheese,sides,toppings,sauce
14-43,2024-07-14,"Bacon, Brisket","Cheddar, Pepper Jack",NA,"Breadcrumbs, Tomatoes, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, Buffalo, Ranch, BBQ"
14-46,2024-07-14,"Bacon, Brisket","Cheddar, Alfredo",NA,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms",Garlic Parmesan
14-45,2024-07-14,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Jalapenos,BBQ
14-48,2024-07-14,Grilled Chicken,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan",Ranch
14-42,2024-07-14,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Tomatoes",Pesto
14-49,2024-07-14,Brisket,"Cheddar, Pepper Jack",NA,"Jalapenos, Parmesan","Garlic Parmesan, BBQ"
14-50,2024-07-14,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
14-51,2024-07-14,Pulled Pork,"Cheddar, Alfredo",NA,"Parmesan, Breadcrumbs","Buffalo, BBQ"
14-53,2024-07-14,"Pulled Pork, Grilled Chicken",Cheddar,Cheesecake,"Parmesan, Corn, Breadcrumbs, Mushrooms","Garlic Parmesan, Buffalo, BBQ"
14-54,2024-07-14,NA,"Cheddar, Pepper Jack",NA,"Corn, Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan, Mushrooms","Pesto, Garlic Parmesan"
14-55,2024-07-14,Grilled Chicken,Pepper Jack,NA,Jalapenos,NA
14-56,2024-07-14,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms","Garlic Parmesan, BBQ"
14-57,2024-07-14,Brisket,"Cheddar, Pepper Jack",NA,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
14-62,2024-07-14,"Bacon, Brisket","Cheddar, Pepper Jack",NA,"Onions, Breadcrumbs, Mushrooms",BBQ
14-61,2024-07-14,"Grilled Chicken, Brisket","Cheddar, Pepper Jack",NA,"Parmesan, Breadcrumbs","Pesto, Garlic Parmesan"
14-63,2024-07-14,NA,Cheddar,Cheesy Garlic Bread,Corn,NA
14-67,2024-07-14,"Bacon, Grilled Chicken","Cheddar, Pepper Jack","Garlic Bread, Cheesy Garlic Bread",Corn,"Buffalo, BBQ"
14-66,2024-07-14,"Ham, Brisket",Cheddar,NA,"Breadcrumbs, Mushrooms",Buffalo
14-71,2024-07-14,"Bacon, Brisket","Cheddar, Pepper Jack",NA,"Onions, Parmesan, Breadcrumbs, Jalapenos","Buffalo, Ranch, Garlic Parmesan"
14-72,2024-07-14,"Bacon, Brisket","Cheddar, Pepper Jack",NA,"Breadcrumbs, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, BBQ"
14-73,2024-07-14,Ham,Alfredo,NA,"Corn, Bell Peppers, Mushrooms, Tomatoes",Garlic Parmesan
14-74,2024-07-14,Brisket,"Cheddar, Pepper Jack",NA,"Jalapenos, Parmesan, Breadcrumbs","Ranch, Garlic Parmesan, BBQ"
14-78,2024-07-14,Brisket,Cheddar,NA,"Onions, Corn, Tomatoes",BBQ
14-75,2024-07-14,"Bacon, Grilled Chicken",Cheddar,NA,"Corn, Breadcrumbs, Tomatoes, Onions, Parmesan",Buffalo
14-76,2024-07-14,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Ranch
14-77,2024-07-14,Bacon,Cheddar,NA,"Corn, Parmesan, Onions, Breadcrumbs",Ranch
14-80,2024-07-14,Grilled Chicken,Alfredo,Doritos,Parmesan,BBQ
14-79,2024-07-14,"Pulled Pork, Brisket",Cheddar,Cheesy Garlic Bread,"Corn, Onions, Jalapenos, Bell Peppers, Mushrooms",BBQ
14-81,2024-07-14,NA,"Pepper Jack, Alfredo",Cheesy Garlic Bread,"Tomatoes, Jalapenos, Bell Peppers, Parmesan, Pineapple, Mushrooms","Pesto, Garlic Parmesan"
14-82,2024-07-14,Brisket,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Bell Peppers, Breadcrumbs, Mushrooms","Pesto, BBQ"
14-84,2024-07-14,Grilled Chicken,"Melted Cheddar, Cheddar",Side Mac,NA,NA
14-85,2024-07-14,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs, Mushrooms","Garlic Parmesan, BBQ"
14-86,2024-07-14,Pulled Pork,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
14-87,2024-07-14,Brisket,"Cheddar, Pepper Jack",NA,"Onions, Parmesan, Tomatoes",BBQ
14-91,2024-07-14,"Grilled Chicken, Pulled Pork","Cheddar, Alfredo",NA,"Onions, Parmesan, Bell Peppers, Breadcrumbs","Ranch, Garlic Parmesan"
14-92,2024-07-14,"Pulled Pork, Grilled Chicken, Brisket","Cheddar, Alfredo",Cheesy Garlic Bread,NA,BBQ
14-94,2024-07-14,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs","Pesto, Garlic Parmesan"
14-96,2024-07-14,NA,"Cheddar, Pepper Jack",NA,"Breadcrumbs, Tomatoes, Onions, Parmesan, Mushrooms","Ranch, Garlic Parmesan, Hot Honey"
14-93,2024-07-14,Brisket,MIX,Cheesy Garlic Bread,"Onions, Parmesan, Mushrooms",Garlic Parmesan
14-99,2024-07-14,"Pulled Pork, Grilled Chicken","Cheddar, Pepper Jack",NA,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, BBQ"
14-97,2024-07-14,"Pulled Pork, Grilled Chicken","Cheddar, Alfredo",Cheesy Garlic Bread,Parmesan,Garlic Parmesan
14-89,2024-07-14,Pulled Pork,"Melted Cheddar, Cheddar Mac",NA,NA,Buffalo
14-101,2024-07-14,Bacon,Cheddar,NA,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms","BBQ, Hot Honey"
14-90,2024-07-14,Brisket,Cheddar,NA,NA,BBQ
14-102,2024-07-14,NA,Alfredo,Lays Classic,"Parmesan, Breadcrumbs",Garlic Parmesan
14-95,2024-07-14,Pulled Pork,Cheddar,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
14-98,2024-07-14,"Bacon, Grilled Chicken",MIX,Cheesy Garlic Bread,Parmesan,"Buffalo, Ranch"
14-104,2024-07-14,Pulled Pork,"Cheddar, Pepper Jack",NA,"Onions, Parmesan, Pineapple, Tomatoes",BBQ
14-105,2024-07-14,"Bacon, Grilled Chicken, Brisket",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Onions, Parmesan, Breadcrumbs","Ranch, BBQ"
14-100,2024-07-14,"Pulled Pork, Brisket","Cheddar, Pepper Jack",NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Parmesan, Mushrooms","Garlic Parmesan, BBQ"
14-106,2024-07-14,"Bacon, Pulled Pork, Brisket","Cheddar, Alfredo",NA,Parmesan,"Garlic Parmesan, Ranch, BBQ"
14-107,2024-07-14,"Grilled Chicken, Ham",Alfredo,Garlic Bread,"Breadcrumbs, Tomatoes, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Ranch, Garlic Parmesan, Hot Honey"
14-108,2024-07-14,"Bacon, Brisket",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Jalapenos, Breadcrumbs","Ranch, Garlic Parmesan, BBQ"
14-110,2024-07-14,Bacon,Cheddar,NA,Onions,"Buffalo, Garlic Parmesan"
14-109,2024-07-14,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Pesto, Garlic Parmesan"
14-113,2024-07-14,"Grilled Chicken, Brisket","Pepper Jack, Alfredo",Cheesecake,"Breadcrumbs, Jalapenos, Onions, Bell Peppers, Parmesan, Mushrooms","Pesto, BBQ, Hot Honey"
14-112,2024-07-14,"Bacon, Ham, Pulled Pork","MIX, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan","Ranch, Garlic Parmesan, BBQ"
14-114,2024-07-14,"Bacon, Grilled Chicken",Alfredo,NA,"Parmesan, Mushrooms","Buffalo, Ranch"
14-115,2024-07-14,Brisket,Alfredo,NA,"Onions, Bell Peppers, Jalapenos",Hot Honey
14-116,2024-07-14,Pulled Pork,"Alfredo, Pepper Jack",NA,"Breadcrumbs, Tomatoes, Onions, Bell Peppers, Pineapple, Mushrooms","Garlic Parmesan, Pesto, BBQ"
14-117,2024-07-14,"Grilled Chicken, Pulled Pork","Cheddar, Alfredo",NA,"Jalapenos, Parmesan, Breadcrumbs","Pesto, Garlic Parmesan, BBQ"
14-118,2024-07-14,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Pineapple, Breadcrumbs, Mushrooms","Pesto, Garlic Parmesan"
14-122,2024-07-14,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, Hot Honey"
14-123,2024-07-14,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Pineapple, Mushrooms","Garlic Parmesan, BBQ"
14-126,2024-07-14,Brisket,"Cheddar, Pepper Jack",NA,NA,BBQ
14-127,2024-07-14,"Grilled Chicken, Pulled Pork",Cheddar,NA,"Onions, Bell Peppers","Pesto, BBQ, Hot Honey"
14-128,2024-07-14,"Bacon, Brisket","Cheddar, Pepper Jack",NA,"Breadcrumbs, Jalapenos, Bell Peppers, Parmesan, Mushrooms",Hot Honey
14-129,2024-07-14,"Grilled Chicken, Brisket, Pulled Pork",Alfredo,NA,"Parmesan, Mushrooms, Tomatoes",BBQ
14-130,2024-07-14,"Bacon, Brisket","Cheddar, Pepper Jack",NA,"Jalapenos, Parmesan, Bell Peppers, Breadcrumbs","Garlic Parmesan, Hot Honey"
14-133,2024-07-14,"Bacon, Pulled Pork, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs","Ranch, Garlic Parmesan"
14-131,2024-07-14,"Pulled Pork, Brisket",MIX,NA,Breadcrumbs,"Ranch, BBQ"
14-136,2024-07-14,"Grilled Chicken, Brisket","Pepper Jack, Alfredo",NA,"Onions, Parmesan, Breadcrumbs","Pesto, Garlic Parmesan, BBQ, Hot Honey"
14-137,2024-07-14,NA,"Alfredo, Pepper Jack","Garlic Bread, Cheesy Garlic Bread","Tomatoes, Onions, Jalapenos, Bell Peppers, Mushrooms",Garlic Parmesan
14-141,2024-07-14,Grilled Chicken,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Parmesan","Pesto, Garlic Parmesan"
14-142,2024-07-14,"Pulled Pork, Brisket",Pepper Jack,NA,"Tomatoes, Onions, Bell Peppers, Parmesan, Pineapple, Mushrooms","Pesto, Garlic Parmesan, Hot Honey"
14-144,2024-07-14,Ham,"Cheddar, Alfredo",NA,"Breadcrumbs, Onions, Parmesan, Pineapple, Mushrooms","BBQ, Hot Honey"
14-145,2024-07-14,"Pulled Pork, Grilled Chicken","Cheddar, Alfredo",Cheesy Garlic Bread,Parmesan,"Buffalo, Ranch, BBQ"
14-148,2024-07-14,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
14-147,2024-07-14,"Grilled Chicken, Pulled Pork",Cheddar,NA,Parmesan,Buffalo
14-146,2024-07-14,"Bacon, Grilled Chicken, Brisket","MIX, Cheddar",Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs, Mushrooms","Garlic Parmesan, Ranch, BBQ"
14-151,2024-07-14,"Bacon, Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Parmesan, Mushrooms","Pesto, Garlic Parmesan, BBQ"
14-152,2024-07-14,Grilled Chicken,MIX,NA,"Onions, Parmesan, Breadcrumbs",Garlic Parmesan
14-154,2024-07-14,Brisket,MIX,NA,"Parmesan, Breadcrumbs","Buffalo, Ranch, Garlic Parmesan"
14-155,2024-07-14,"Grilled Chicken, Brisket","Cheddar, Alfredo","Any Bag Of Chips, Cheesy Garlic Bread","Parmesan, Bell Peppers",BBQ
14-158,2024-07-14,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Tomatoes",Hot Honey
14-160,2024-07-14,Grilled Chicken,Pepper Jack,NA,NA,Buffalo
14-161,2024-07-14,Grilled Chicken,"MIX, Cheddar",NA,"Parmesan, Breadcrumbs",NA
14-162,2024-07-14,"Pulled Pork, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers",Garlic Parmesan
14-164,2024-07-14,"Bacon, Pulled Pork","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",Hot Honey
14-165,2024-07-14,"Pulled Pork, Grilled Chicken","Cheddar, Alfredo",NA,"Jalapenos, Parmesan, Breadcrumbs","Garlic Parmesan, Ranch, BBQ"
14-167,2024-07-14,"Bacon, Grilled Chicken",Alfredo,NA,"Bell Peppers, Mushrooms","Pesto, Garlic Parmesan"
14-169,2024-07-14,Grilled Chicken,"Cheddar, Alfredo",NA,"Onions, Parmesan, Breadcrumbs, Jalapenos","Garlic Parmesan, BBQ"
14-171,2024-07-14,"Bacon, Pulled Pork",Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan, Pineapple, Mushrooms",BBQ
14-174,2024-07-14,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs",BBQ
14-173,2024-07-14,"Bacon, Pulled Pork",MIX,Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs, Tomatoes",BBQ
14-175,2024-07-14,"Bacon, Grilled Chicken",Cheddar,NA,"Parmesan, Breadcrumbs",NA
14-177,2024-07-14,Grilled Chicken,"Cheddar, Alfredo",Cheesy Garlic Bread,Parmesan,NA
14-179,2024-07-14,Pulled Pork,Cheddar,Cheesy Garlic Bread,NA,BBQ
14-178,2024-07-14,Bacon,"MIX, Cheddar",NA,Jalapenos,NA
14-185,2024-07-14,Brisket,Melted Cheddar,"Side Mac, Cheesecake",NA,NA
14-186,2024-07-14,Grilled Chicken,"Cheddar, Alfredo",NA,"Onions, Parmesan, Breadcrumbs, Tomatoes","Buffalo, Garlic Parmesan"
14-187,2024-07-14,NA,MIX,Garlic Bread,"Breadcrumbs, Tomatoes, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, Buffalo, Ranch, BBQ"
14-189,2024-07-14,"Bacon, Grilled Chicken, Brisket","Cheddar, Pepper Jack",Garlic Bread,"Onions, Bell Peppers, Jalapenos, Tomatoes","Pesto, Garlic Parmesan, BBQ"
14-190,2024-07-14,"Grilled Chicken, Brisket, Pulled Pork",MIX,NA,"Onions, Parmesan, Breadcrumbs, Mushrooms","Garlic Parmesan, BBQ"
14-192,2024-07-14,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs",NA
14-191,2024-07-14,Bacon,"Cheddar, Alfredo",NA,"Parmesan, Mushrooms",NA
14-193,2024-07-14,"Bacon, Grilled Chicken",Alfredo,NA,"Breadcrumbs, Onions, Jalapenos, Bell Peppers, Parmesan",Garlic Parmesan
14-195,2024-07-14,"Bacon, Brisket",MIX,NA,"Parmesan, Breadcrumbs","BBQ, Hot Honey"
14-199,2024-07-14,NA,Pepper Jack,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
14-200,2024-07-14,"Bacon, Ham","MIX, Cheddar",Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
14-198,2024-07-14,"Bacon, Ham, Brisket","MIX, Cheddar",Cheesy Garlic Bread,"Jalapenos, Parmesan, Bell Peppers, Breadcrumbs",Garlic Parmesan
14-207,2024-07-14,NA,"Cheddar, Alfredo",NA,"Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan, Pineapple, Mushrooms","Buffalo, Garlic Parmesan"
14-203,2024-07-14,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs",NA
14-204,2024-07-14,Grilled Chicken,Cheddar,NA,NA,Hot Honey
14-206,2024-07-14,Bacon,Alfredo,NA,NA,NA
14-211,2024-07-14,"Bacon, Grilled Chicken",Cheddar,NA,Onions,Ranch
14-205,2024-07-14,Grilled Chicken,Pepper Jack,Garlic Bread,"Jalapenos, Breadcrumbs","Buffalo, Ranch"
14-212,2024-07-14,"Bacon, Grilled Chicken",Cheddar,NA,NA,BBQ
14-213,2024-07-14,Grilled Chicken,"Cheddar, Pepper Jack",NA,"Jalapenos, Parmesan, Bell Peppers, Mushrooms","Buffalo, Garlic Parmesan"
14-208,2024-07-14,Bacon,Cheddar,NA,"Onions, Pineapple, Jalapenos","Buffalo, Ranch"
14-210,2024-07-14,"Grilled Chicken, Brisket","Cheddar, Pepper Jack",Any Bag Of Chips,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Pineapple",BBQ
14-214,2024-07-14,Grilled Chicken,"Cheddar, Pepper Jack",NA,"Onions, Parmesan, Breadcrumbs, Jalapenos",Garlic Parmesan
14-215,2024-07-14,"Bacon, Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,Onions,"Ranch, BBQ"
14-222,2024-07-14,Grilled Chicken,Alfredo,Garlic Bread,Jalapenos,NA
14-217,2024-07-14,"Bacon, Grilled Chicken",Cheddar,NA,NA,BBQ
14-221,2024-07-14,"Ham, Grilled Chicken","Cheddar, Alfredo",NA,"Jalapenos, Breadcrumbs","Garlic Parmesan, Hot Honey"
14-223,2024-07-14,"Ham, Brisket","Cheddar, Alfredo",NA,"Tomatoes, Onions, Parmesan, Pineapple, Mushrooms",Garlic Parmesan
14-220,2024-07-14,Brisket,MIX,Cheesy Garlic Bread,"Onions, Parmesan, Pineapple, Breadcrumbs","Garlic Parmesan, BBQ"
14-218,2024-07-14,"Bacon, Grilled Chicken",MIX,NA,"Parmesan, Breadcrumbs","Ranch, Garlic Parmesan"
14-224,2024-07-14,"Grilled Chicken, Brisket",Cheddar,NA,"Breadcrumbs, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Buffalo, Ranch, Hot Honey"
14-225,2024-07-14,"Bacon, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Onions, Breadcrumbs","Garlic Parmesan, BBQ"
14-228,2024-07-14,Pulled Pork,Cheddar,Cheesy Garlic Bread,NA,BBQ
14-229,2024-07-14,Brisket,Cheddar,NA,"Parmesan, Tomatoes","Buffalo, Ranch"
14-227,2024-07-14,"Bacon, Brisket","MIX, Cheddar",NA,"Onions, Jalapenos, Tomatoes","Buffalo, Pesto, Ranch"
14-233,2024-07-14,"Grilled Chicken, Brisket",Cheddar,"Garlic Bread, Cheesy Garlic Bread",NA,NA
14-230,2024-07-14,NA,Cheddar,"Garlic Bread, Any Bag Of Chips","Onions, Parmesan, Bell Peppers, Jalapenos","Buffalo, Garlic Parmesan"
14-235,2024-07-14,"Bacon, Ham",Alfredo,NA,"Parmesan, Mushrooms, Tomatoes","Pesto, Garlic Parmesan"
14-236,2024-07-14,Grilled Chicken,Alfredo,NA,NA,NA
14-238,2024-07-14,Grilled Chicken,Alfredo,NA,Parmesan,Garlic Parmesan
14-237,2024-07-14,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
14-242,2024-07-14,"Bacon, Grilled Chicken","Melted Cheddar, Alfredo","Garlic Bread, Any Bag Of Chips, Cheesy Garlic Bread",Breadcrumbs,BBQ
14-240,2024-07-14,Grilled Chicken,Alfredo,Garlic Bread,NA,NA
14-243,2024-07-14,NA,Cheddar,NA,NA,NA
14-248,2024-07-14,"Grilled Chicken, Brisket","Cheddar, Alfredo",NA,"Onions, Parmesan, Jalapenos, Tomatoes","Pesto, Garlic Parmesan"
14-249,2024-07-14,Bacon,Cheddar,NA,Parmesan,BBQ
14-250,2024-07-14,Bacon,Cheddar,NA,Breadcrumbs,BBQ
14-247,2024-07-14,"Bacon, Grilled Chicken, Brisket","Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Mushrooms","Garlic Parmesan, Buffalo, Ranch"
14-251,2024-07-14,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs",Pesto
14-255,2024-07-14,Brisket,Cheddar,Cheesy Garlic Bread,NA,"Ranch, BBQ"
14-256,2024-07-14,"Grilled Chicken, Brisket, Pulled Pork",Cheddar,NA,"Onions, Breadcrumbs, Jalapenos, Mushrooms","Garlic Parmesan, BBQ"
14-259,2024-07-14,"Bacon, Grilled Chicken","Cheddar, Alfredo",Garlic Bread,Pineapple,Buffalo
14-261,2024-07-14,"Grilled Chicken, Brisket, Pulled Pork","Cheddar, Alfredo",NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Bell Peppers, Parmesan","Pesto, Garlic Parmesan, BBQ"
14-257,2024-07-14,"Bacon, Ham, Brisket","MIX, Cheddar, Melted Cheddar","Garlic Bread, Cheesy Garlic Bread","Onions, Breadcrumbs","Ranch, BBQ"
14-262,2024-07-14,Grilled Chicken,"Melted Cheddar, Melted Parmesan",NA,"Tomatoes, Onions, Bell Peppers, Pineapple, Mushrooms",Pesto
14-263,2024-07-14,"Pulled Pork, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Onions, Jalapenos, Bell Peppers, Mushrooms","Pesto, BBQ"
14-264,2024-07-14,Bacon,Alfredo,NA,"Pineapple, Parmesan, Mushrooms, Tomatoes",Pesto
14-268,2024-07-14,"Bacon, Pulled Pork","Cheddar, Alfredo",Cheesecake,Breadcrumbs,Garlic Parmesan
14-269,2024-07-14,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Pineapple, Parmesan, Breadcrumbs",Garlic Parmesan
14-270,2024-07-14,Brisket,"Cheddar, Alfredo",NA,"Parmesan, Breadcrumbs",BBQ
14-265,2024-07-14,Brisket,"Melted Cheddar, Alfredo Mac, Alfredo",NA,NA,Garlic Parmesan
14-272,2024-07-14,Brisket,Cheddar,NA,"Onions, Parmesan, Bell Peppers",BBQ
14-273,2024-07-14,Brisket,"Melted Parmesan, Alfredo",NA,"Parmesan, Breadcrumbs, Tomatoes","Garlic Parmesan, Hot Honey"
14-275,2024-07-14,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Bell Peppers, Mushrooms",Garlic Parmesan
14-276,2024-07-14,Ham,Alfredo,Cheesy Garlic Bread,Parmesan,Pesto
14-274,2024-07-14,"Grilled Chicken, Pulled Pork","Melted Pepper Jack, Alfredo",Cheesy Garlic Bread,"Pineapple, Parmesan, Breadcrumbs","Garlic Parmesan, BBQ, Hot Honey"
14-277,2024-07-14,"Grilled Chicken, Brisket",Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Parmesan, Mushrooms","Pesto, Garlic Parmesan"
14-278,2024-07-14,"Grilled Chicken, Brisket","Cheddar, Alfredo",NA,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms",Garlic Parmesan
14-279,2024-07-14,"Ham, Grilled Chicken",Alfredo,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
14-287,2024-07-14,"Grilled Chicken, Brisket",Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms","Buffalo, Pesto, Ranch"
14-282,2024-07-14,"Bacon, Pulled Pork, Brisket",Alfredo,NA,"Onions, Parmesan, Mushrooms",Garlic Parmesan
14-285,2024-07-14,Bacon,Alfredo,NA,NA,Garlic Parmesan
14-283,2024-07-14,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
14-288,2024-07-14,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms","Buffalo, Pesto, Garlic Parmesan"
14-291,2024-07-14,"Pulled Pork, Brisket","Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Parmesan, Bell Peppers, Breadcrumbs","Buffalo, Garlic Parmesan"
14-294,2024-07-14,Brisket,Cheddar,NA,NA,Buffalo
14-296,2024-07-14,Brisket,Cheddar,NA,"Onions, Parmesan, Bell Peppers, Breadcrumbs",BBQ
14-297,2024-07-14,NA,Cheddar,NA,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms","Ranch, Garlic Parmesan"
14-298,2024-07-14,"Grilled Chicken, Brisket",Cheddar,NA,"Parmesan, Breadcrumbs","Buffalo, BBQ"
14-295,2024-07-14,"Grilled Chicken, Brisket",Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Pesto, Garlic Parmesan"
14-299,2024-07-14,Grilled Chicken,Alfredo,NA,NA,Buffalo
14-302,2024-07-14,Brisket,"Cheddar, Melted Parmesan",NA,"Onions, Breadcrumbs","BBQ, Hot Honey"
14-301,2024-07-14,Brisket,"Melted Cheddar, Cheddar",NA,"Parmesan, Breadcrumbs",BBQ
14-300,2024-07-14,Brisket,Alfredo,NA,Parmesan,BBQ
14-305,2024-07-14,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
14-303,2024-07-14,Brisket,Alfredo,NA,Parmesan,Ranch
14-308,2024-07-14,"Bacon, Ham",Cheddar,NA,"Parmesan, Bell Peppers, Breadcrumbs",Hot Honey
14-309,2024-07-14,"Bacon, Pulled Pork, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms","Pesto, Ranch"
14-304,2024-07-14,Bacon,Alfredo,NA,Parmesan,"Pesto, Garlic Parmesan"
14-307,2024-07-14,Bacon,Alfredo,NA,"Onions, Breadcrumbs","Buffalo, Ranch"
14-311,2024-07-14,"Bacon, Brisket","Cheddar, Alfredo",NA,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms","Pesto, Ranch, Hot Honey"
14-312,2024-07-14,Bacon,"Cheddar, Alfredo",Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, Hot Honey"
14-313,2024-07-14,"Bacon, Pulled Pork, Grilled Chicken","Cheddar, Alfredo",Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms","Pesto, Ranch"
14-316,2024-07-14,"Bacon, Pulled Pork","Cheddar, Alfredo",NA,"Parmesan, Breadcrumbs","Ranch, BBQ, Hot Honey"
14-315,2024-07-14,"Bacon, Grilled Chicken, Pulled Pork",Cheddar,NA,"Parmesan, Breadcrumbs","Ranch, BBQ, Hot Honey"
14-318,2024-07-14,Brisket,"Cheddar, Melted Pepper Jack, Alfredo Mac",NA,Parmesan,"Garlic Parmesan, BBQ"
14-317,2024-07-14,"Bacon, Pulled Pork",Cheddar,NA,"Onions, Parmesan, Bell Peppers, Breadcrumbs",Hot Honey
14-319,2024-07-14,Grilled Chicken,"Cheddar, Alfredo",NA,Bell Peppers,NA
14-321,2024-07-14,Grilled Chicken,Cheddar,NA,"Onions, Bell Peppers",Hot Honey
14-325,2024-07-14,"Grilled Chicken, Brisket","Cheddar, Alfredo",NA,"Onions, Parmesan, Breadcrumbs",BBQ
14-322,2024-07-14,Brisket,Cheddar,NA,"Onions, Parmesan, Breadcrumbs",BBQ
14-323,2024-07-14,"Bacon, Brisket","Melted Cheddar, Cheddar, Alfredo Mac","Garlic Bread, Lays Classic","Onions, Parmesan, Bell Peppers, Breadcrumbs","Buffalo, Ranch, BBQ, Hot Honey"
14-326,2024-07-14,"Bacon, Brisket",Cheddar,NA,Parmesan,"Ranch, BBQ"
14-327,2024-07-14,"Grilled Chicken, Brisket","Cheddar, Alfredo",NA,"Onions, Parmesan, Breadcrumbs",BBQ
