order number,date,meat,cheese,sides,toppings,sauce
3-423,2024-05-03,"Grilled Chicken, Pulled Pork","Pepper Jack, Melted Cheddar",Cheesy Garlic Bread,"Broccoli, Breadcrumbs",NA
3-426,2024-05-03,Brisket,Pepper Jack,NA,"Jalapenos, Mushrooms, Breadcrumbs","BBQ, Hot Honey"
3-424,2024-05-03,Brisket,Pepper Jack,NA,"Onions, Bell Peppers, Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan","BBQ, Pesto, Hot Honey, Garlic Parmesan"
3-427,2024-05-03,Brisket,Alfredo,Garlic Bread,"Tomatoes, Broccoli, Bell Peppers, Onions",BBQ
3-429,2024-05-03,"Bacon, Brisket",Alfredo,NA,"Mushrooms, Corn, Onions",Garlic Parmesan
3-428,2024-05-03,Grilled Chicken,Alfredo,Garlic Bread,"Mushrooms, Breadcrumbs","Pesto, Ranch"
3-430,2024-05-03,Pulled Pork,Cheddar,NA,"Jalapenos, Parmesan",Garlic Parmesan
3-432,2024-05-03,"Grilled Chicken, Brisket",Alfredo,NA,"Onions, Bell Peppers, Broccoli, Mushrooms, Corn, Parmesan",Garlic Parmesan
3-431,2024-05-03,Grilled Chicken,Alfredo,Any Bag Of Chips,"Tomatoes, Corn, Onions, Parmesan",Garlic Parmesan
3-434,2024-05-03,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
3-433,2024-05-03,"Grilled Chicken, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Parmesan, Pineapple","BBQ, Pesto, Ranch"
3-435,2024-05-03,NA,Cheddar,Cheesecake,"Broccoli, Breadcrumbs, Corn, Parmesan",Garlic Parmesan
3-436,2024-05-03,NA,"Pepper Jack Mac, Melted Cheddar",NA,"Tomatoes, Bell Peppers, Parmesan, Pineapple","Ranch, Garlic Parmesan"
3-437,2024-05-03,NA,Cheddar,NA,"Onions, Bell Peppers, Broccoli, Corn, Parmesan","Pesto, Garlic Parmesan"
3-439,2024-05-03,NA,Pepper Jack,Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",Pesto
3-438,2024-05-03,Bacon,Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
3-440,2024-05-03,NA,Alfredo,Garlic Bread,Tomatoes,Pesto
3-441,2024-05-03,NA,Cheddar,Cheesy Garlic Bread,"Jalapenos, Mushrooms, Parmesan",Garlic Parmesan
3-442,2024-05-03,Grilled Chicken,Cheddar,NA,"Jalapenos, Broccoli, Breadcrumbs, Tomatoes",Ranch
3-443,2024-05-03,"Grilled Chicken, Brisket",Cheddar,NA,"Jalapenos, Corn, Breadcrumbs, Tomatoes",Ranch
3-444,2024-05-03,Pulled Pork,Pepper Jack,NA,"Jalapenos, Corn, Onions, Parmesan","BBQ, Garlic Parmesan"
3-446,2024-05-03,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
3-447,2024-05-03,Grilled Chicken,Cheddar,NA,"Onions, Bell Peppers, Parmesan","BBQ, Hot Honey"
3-449,2024-05-03,Brisket,"Alfredo, Cheddar",NA,"Jalapenos, Onions, Bell Peppers, Parmesan","Ranch, Garlic Parmesan"
3-448,2024-05-03,"Bacon, Brisket",Cheddar,NA,Parmesan,Garlic Parmesan
3-450,2024-05-03,"Bacon, Brisket",Cheddar,NA,Breadcrumbs,Garlic Parmesan
3-451,2024-05-03,"Bacon, Brisket",Cheddar,NA,Breadcrumbs,Garlic Parmesan
3-452,2024-05-03,Grilled Chicken,Cheddar,NA,"Onions, Tomatoes, Jalapenos, Mushrooms, Parmesan",Pesto
3-454,2024-05-03,Ham,Alfredo,Garlic Bread,"Onions, Parmesan",NA
3-455,2024-05-03,Brisket,Alfredo,NA,"Corn, Bell Peppers, Onions, Parmesan",Garlic Parmesan
3-457,2024-05-03,NA,Pepper Jack,Garlic Bread,Broccoli,Garlic Parmesan
3-458,2024-05-03,Brisket,Pepper Jack,NA,"Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Mushrooms, Parmesan",Hot Honey
3-461,2024-05-03,Grilled Chicken,Alfredo,Cheesecake,"Corn, Onions",Garlic Parmesan
3-462,2024-05-03,Grilled Chicken,Alfredo,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
3-460,2024-05-03,NA,Alfredo,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Corn, Parmesan",NA
3-463,2024-05-03,Brisket,Alfredo,NA,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
3-465,2024-05-03,Brisket,Alfredo,NA,"Corn, Parmesan",Hot Honey
3-466,2024-05-03,NA,Melted Cheddar,NA,"Jalapenos, Onions",Hot Honey
3-468,2024-05-03,"Bacon, Brisket",Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs",BBQ
3-470,2024-05-03,Grilled Chicken,Alfredo,NA,"Corn, Onions","BBQ, Garlic Parmesan"
3-471,2024-05-03,NA,Alfredo,Cheesy Garlic Bread,Broccoli,Garlic Parmesan
3-473,2024-05-03,Brisket,"Pepper Jack Mac, Melted Pepper Jack",NA,"Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
4-3,2024-05-04,Brisket,Pepper Jack,NA,"Breadcrumbs, Parmesan",NA
4-4,2024-05-04,Brisket,Alfredo,NA,"Tomatoes, Mushrooms, Bell Peppers, Breadcrumbs",BBQ
4-5,2024-05-04,"Bacon, Brisket",Pepper Jack,NA,Breadcrumbs,BBQ
4-6,2024-05-04,Brisket,Melted Cheddar,Garlic Bread,NA,NA
4-9,2024-05-04,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,Parmesan,Ranch
4-8,2024-05-04,NA,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Hot Honey"
4-7,2024-05-04,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,"Mushrooms, Corn, Breadcrumbs, Parmesan",BBQ
4-10,2024-05-04,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Hot Honey
4-11,2024-05-04,Brisket,Pepper Jack,NA,"Breadcrumbs, Parmesan",Hot Honey
4-12,2024-05-04,"Bacon, Brisket","Alfredo, Pepper Jack","Cheesy Garlic Bread, Any Bag Of Chips","Jalapenos, Mushrooms, Bell Peppers",BBQ
4-13,2024-05-04,Brisket,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Mushrooms, Onions",BBQ
4-15,2024-05-04,Grilled Chicken,Alfredo,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Parmesan",Garlic Parmesan
4-14,2024-05-04,"Bacon, Brisket",Alfredo,Cheesy Garlic Bread,"Corn, Parmesan",Ranch
4-18,2024-05-04,Pulled Pork,"Melted Cheddar, Cheddar Mac",NA,NA,BBQ
4-19,2024-05-04,"Grilled Chicken, Pulled Pork",Cheddar,NA,"Broccoli, Breadcrumbs","BBQ, Ranch, Hot Honey"
4-20,2024-05-04,Grilled Chicken,Cheddar,Garlic Bread,Breadcrumbs,Garlic Parmesan
4-22,2024-05-04,"Grilled Chicken, Bacon",Pepper Jack,NA,"Bell Peppers, Breadcrumbs, Pineapple, Broccoli, Jalapenos, Parmesan",Buffalo
4-21,2024-05-04,Grilled Chicken,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan","Ranch, Buffalo, Garlic Parmesan"
4-23,2024-05-04,"Bacon, Pulled Pork",Pepper Jack,NA,"Tomatoes, Corn, Breadcrumbs, Parmesan",Garlic Parmesan
4-24,2024-05-04,"Grilled Chicken, Bacon, Brisket","Cheddar, Pepper Jack","Cheesy Garlic Bread, Garlic Bread","Corn, Onions","BBQ, Ranch"
4-25,2024-05-04,Grilled Chicken,Alfredo,NA,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan","Buffalo, Garlic Parmesan"
4-26,2024-05-04,Brisket,Alfredo,NA,"Parmesan, Pineapple",Garlic Parmesan
4-28,2024-05-04,"Grilled Chicken, Bacon, Brisket","Alfredo, Pepper Jack, Cheddar Mac, Melted Cheddar",NA,"Bell Peppers, Breadcrumbs, Onions, Tomatoes, Mushrooms, Corn, Parmesan","Pesto, Buffalo, Garlic Parmesan"
4-29,2024-05-04,Brisket,Cheddar,NA,NA,"Ranch, Buffalo"
4-30,2024-05-04,"Grilled Chicken, Brisket","Alfredo, Cheddar",NA,"Jalapenos, Bell Peppers, Breadcrumbs, Parmesan","BBQ, Ranch, Buffalo"
4-31,2024-05-04,Grilled Chicken,Cheddar,NA,"Bell Peppers, Onions, Breadcrumbs, Pineapple, Tomatoes, Broccoli, Mushrooms, Corn, Parmesan",Garlic Parmesan
4-32,2024-05-04,Brisket,Alfredo,NA,"Corn, Parmesan",Garlic Parmesan
4-33,2024-05-04,Brisket,Alfredo,NA,"Onions, Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","BBQ, Garlic Parmesan"
4-34,2024-05-04,"Grilled Chicken, Pulled Pork",Alfredo,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan",Pesto
4-35,2024-05-04,"Bacon, Brisket",Alfredo,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan","Ranch, Buffalo, Garlic Parmesan"
4-36,2024-05-04,Brisket,Alfredo,Cheesecake,"Bell Peppers, Pineapple, Jalapenos, Corn, Parmesan",Hot Honey
4-37,2024-05-04,Bacon,"Alfredo, Cheddar",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Broccoli, Corn, Parmesan","BBQ, Ranch"
4-39,2024-05-04,Brisket,Cheddar,NA,"Corn, Onions",Buffalo
4-38,2024-05-04,Grilled Chicken,Cheddar,NA,"Tomatoes, Broccoli",Buffalo
4-40,2024-05-04,NA,"Cheddar, Pepper Jack",NA,"Onions, Breadcrumbs, Tomatoes, Jalapenos, Corn, Parmesan","BBQ, Pesto, Garlic Parmesan, Hot Honey"
4-42,2024-05-04,Grilled Chicken,Alfredo,Cheesecake,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
4-41,2024-05-04,Bacon,Alfredo,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
4-43,2024-05-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",NA
4-45,2024-05-04,Bacon,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
4-47,2024-05-04,Brisket,Cheddar,Garlic Bread,"Onions, Bell Peppers, Breadcrumbs","BBQ, Ranch"
4-46,2024-05-04,"Grilled Chicken, Bacon",Cheddar,NA,Parmesan,Garlic Parmesan
4-48,2024-05-04,"Grilled Chicken, Brisket","Melted Parmesan, Cheddar, Pepper Jack Mac",NA,"Onions, Breadcrumbs, Tomatoes, Mushrooms, Parmesan","BBQ, Ranch, Hot Honey, Garlic Parmesan"
4-50,2024-05-04,Grilled Chicken,Melted Cheddar,Side Mac,Parmesan,"Ranch, Buffalo"
4-49,2024-05-04,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Ranch"
4-53,2024-05-04,"Grilled Chicken, Bacon",Cheddar,NA,"Onions, Breadcrumbs, Parmesan","BBQ, Ranch"
4-51,2024-05-04,Brisket,Cheddar,NA,"Bell Peppers, Breadcrumbs, Jalapenos, Corn, Parmesan","Ranch, Buffalo"
4-52,2024-05-04,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Tomatoes, Breadcrumbs, Parmesan",BBQ
4-54,2024-05-04,Grilled Chicken,Cheddar,NA,Parmesan,"Ranch, Buffalo"
4-55,2024-05-04,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Jalapenos, Corn, Parmesan",Pesto
4-56,2024-05-04,NA,Pepper Jack,NA,"Onions, Bell Peppers, Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
4-57,2024-05-04,"Bacon, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Pineapple, Broccoli, Corn, Parmesan","Garlic Parmesan, Ranch, Hot Honey"
4-58,2024-05-04,Brisket,Pepper Jack,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan","BBQ, Ranch"
4-59,2024-05-04,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
4-61,2024-05-04,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
4-62,2024-05-04,Bacon,Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Onions, Breadcrumbs, Jalapenos, Corn, Parmesan","Hot Honey, Garlic Parmesan"
4-65,2024-05-04,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan","Ranch, Hot Honey"
4-63,2024-05-04,NA,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan",NA
4-64,2024-05-04,NA,"Cheddar, Pepper Jack",Garlic Bread,"Breadcrumbs, Parmesan",Buffalo
4-66,2024-05-04,Bacon,Cheddar,Garlic Bread,"Broccoli, Breadcrumbs, Onions, Parmesan",Garlic Parmesan
4-67,2024-05-04,"Grilled Chicken, Bacon","Melted Parmesan, Cheddar, Cheddar Mac",NA,"Breadcrumbs, Parmesan","Ranch, Buffalo, Garlic Parmesan"
4-68,2024-05-04,Brisket,Cheddar,NA,"Bell Peppers, Breadcrumbs, Onions, Broccoli, Jalapenos",Hot Honey
4-70,2024-05-04,NA,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Broccoli, Parmesan","Pesto, Garlic Parmesan"
4-71,2024-05-04,Brisket,Cheddar,NA,"Broccoli, Bell Peppers, Breadcrumbs, Parmesan",BBQ
4-69,2024-05-04,"Grilled Chicken, Bacon, Brisket, Ham","Cheddar, Melted Cheddar, Cheddar Mac, Pepper Jack","Cheesy Garlic Bread, Cheesecake, Side Mac, Any Bag Of Chips","Bell Peppers, Breadcrumbs, Broccoli, Mushrooms, Parmesan","BBQ, Ranch"
4-73,2024-05-04,Grilled Chicken,Cheddar,NA,"Bell Peppers, Onions, Breadcrumbs, Broccoli, Mushrooms, Parmesan","Hot Honey, Garlic Parmesan"
4-72,2024-05-04,Brisket,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","BBQ, Hot Honey"
4-74,2024-05-04,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Jalapenos, Parmesan","Ranch, Garlic Parmesan"
4-75,2024-05-04,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,NA,"BBQ, Buffalo"
4-78,2024-05-04,Bacon,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos, Parmesan",Hot Honey
4-77,2024-05-04,Grilled Chicken,Melted Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Tomatoes, Broccoli, Jalapenos, Mushrooms, Corn","Ranch, Garlic Parmesan"
4-76,2024-05-04,Grilled Chicken,Melted Cheddar,Side Mac,"Tomatoes, Onions, Breadcrumbs",Garlic Parmesan
4-79,2024-05-04,Brisket,Cheddar,NA,"Tomatoes, Onions",NA
4-82,2024-05-04,Grilled Chicken,Cheddar,NA,"Mushrooms, Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
4-81,2024-05-04,"Grilled Chicken, Bacon",Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan",Garlic Parmesan
4-84,2024-05-04,"Bacon, Pulled Pork",Cheddar,Garlic Bread,Parmesan,"BBQ, Hot Honey"
4-85,2024-05-04,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Jalapenos, Onions, Bell Peppers",Garlic Parmesan
4-87,2024-05-04,NA,Cheddar,NA,"Bell Peppers, Onions, Tomatoes, Mushrooms, Corn, Parmesan",Garlic Parmesan
4-86,2024-05-04,NA,Cheddar,NA,"Onions, Bell Peppers, Tomatoes, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan",Pesto
4-88,2024-05-04,Brisket,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Mushrooms, Corn",NA
4-89,2024-05-04,"Grilled Chicken, Bacon","Alfredo, Cheddar",Cheesy Garlic Bread,Breadcrumbs,"BBQ, Ranch"
4-91,2024-05-04,NA,Cheddar,NA,"Bell Peppers, Broccoli, Jalapenos, Mushrooms, Parmesan",Pesto
4-93,2024-05-04,Brisket,Cheddar,NA,NA,BBQ
4-92,2024-05-04,NA,Alfredo,NA,"Corn, Onions","Pesto, Garlic Parmesan"
4-94,2024-05-04,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Onions, Bell Peppers, Tomatoes, Jalapenos, Mushrooms",Buffalo
4-97,2024-05-04,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Mushrooms, Parmesan",Pesto
4-98,2024-05-04,NA,Alfredo,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
4-99,2024-05-04,NA,Alfredo,Cheesy Garlic Bread,"Broccoli, Corn",Garlic Parmesan
4-100,2024-05-04,"Grilled Chicken, Bacon, Brisket","Melted Cheddar, Cheddar Mac, Alfredo Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Onions, Bell Peppers, Broccoli","Ranch, Garlic Parmesan"
4-101,2024-05-04,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Broccoli, Corn, Parmesan","BBQ, Garlic Parmesan"
4-102,2024-05-04,Ham,Cheddar,NA,"Onions, Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Corn",Hot Honey
4-105,2024-05-04,Grilled Chicken,Cheddar,NA,"Broccoli, Bell Peppers, Breadcrumbs, Onions","Ranch, Hot Honey"
4-103,2024-05-04,Bacon,Cheddar,Garlic Bread,"Tomatoes, Corn, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
4-106,2024-05-04,Brisket,Cheddar,NA,"Mushrooms, Breadcrumbs","BBQ, Hot Honey"
4-107,2024-05-04,Brisket,Alfredo,NA,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Tomatoes, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan","BBQ, Pesto"
4-108,2024-05-04,NA,"Melted Parmesan, Alfredo Mac",Cheesy Garlic Bread,"Bell Peppers, Tomatoes, Broccoli, Mushrooms, Corn, Parmesan","Pesto, Ranch, Garlic Parmesan"
4-109,2024-05-04,Brisket,Alfredo,Cheesy Garlic Bread,"Onions, Breadcrumbs",BBQ
4-110,2024-05-04,Pulled Pork,"Melted Cheddar, Alfredo Mac",NA,NA,NA
4-114,2024-05-04,Brisket,Cheddar,NA,Parmesan,Buffalo
4-111,2024-05-04,Brisket,"Melted Cheddar, Cheddar Mac",Any Bag Of Chips,Parmesan,BBQ
4-112,2024-05-04,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Parmesan",Ranch
4-113,2024-05-04,Brisket,Cheddar,NA,"Jalapenos, Breadcrumbs, Tomatoes, Parmesan","Ranch, Buffalo"
4-116,2024-05-04,Grilled Chicken,Alfredo,Garlic Bread,Parmesan,Garlic Parmesan
4-115,2024-05-04,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,"Mushrooms, Parmesan",Hot Honey
4-117,2024-05-04,Bacon,Cheddar,Lays Classic,"Breadcrumbs, Parmesan",NA
4-119,2024-05-04,Brisket,Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan","Ranch, Hot Honey"
4-118,2024-05-04,Grilled Chicken,Cheddar,NA,NA,"Ranch, Buffalo"
4-120,2024-05-04,Pulled Pork,Cheddar,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan","Ranch, Buffalo, Hot Honey"
4-122,2024-05-04,Grilled Chicken,Cheddar,NA,Breadcrumbs,"Ranch, Garlic Parmesan"
4-126,2024-05-04,Grilled Chicken,Cheddar,NA,Parmesan,Buffalo
4-127,2024-05-04,NA,NA,Cheesy Garlic Bread,NA,NA
4-124,2024-05-04,Bacon,Cheddar,Cheesy Garlic Bread,"Jalapenos, Bell Peppers","Hot Honey, Garlic Parmesan"
4-128,2024-05-04,"Bacon, Brisket",Alfredo,NA,"Onions, Breadcrumbs, Tomatoes, Broccoli, Mushrooms","BBQ, Buffalo, Garlic Parmesan"
4-125,2024-05-04,Grilled Chicken,Cheddar,NA,Parmesan,Garlic Parmesan
4-130,2024-05-04,"Grilled Chicken, Bacon",Cheddar,NA,Corn,NA
4-129,2024-05-04,Brisket,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Mushrooms, Corn, Parmesan","Hot Honey, Garlic Parmesan"
4-133,2024-05-04,Pulled Pork,Alfredo,Cheesy Garlic Bread,"Onions, Breadcrumbs, Jalapenos, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
4-131,2024-05-04,Bacon,Alfredo,NA,"Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan"
4-132,2024-05-04,NA,NA,Cheesecake,NA,NA
4-134,2024-05-04,Grilled Chicken,Cheddar,NA,Parmesan,Buffalo
4-135,2024-05-04,Brisket,Cheddar,Garlic Bread,"Tomatoes, Corn, Breadcrumbs",Garlic Parmesan
4-136,2024-05-04,NA,Cheddar,NA,"Corn, Breadcrumbs",NA
4-137,2024-05-04,Brisket,Alfredo,NA,"Onions, Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
4-140,2024-05-04,Brisket,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Mushrooms, Parmesan",BBQ
4-139,2024-05-04,Brisket,Cheddar,NA,"Tomatoes, Corn, Parmesan, Pineapple",Garlic Parmesan
4-142,2024-05-04,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Bell Peppers, Breadcrumbs, Onions","Ranch, Buffalo"
4-143,2024-05-04,Brisket,Alfredo,Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Tomatoes, Mushrooms","BBQ, Hot Honey"
4-145,2024-05-04,Grilled Chicken,Cheddar,NA,"Broccoli, Parmesan",Garlic Parmesan
4-146,2024-05-04,NA,NA,Side Mac,NA,NA
4-144,2024-05-04,Grilled Chicken,Alfredo,NA,"Tomatoes, Mushrooms, Broccoli",NA
4-150,2024-05-04,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs",Hot Honey
4-148,2024-05-04,"Grilled Chicken, Brisket",Cheddar,NA,Parmesan,NA
4-151,2024-05-04,Brisket,"Alfredo, Cheddar",NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan","Hot Honey, Pesto, Garlic Parmesan"
4-152,2024-05-04,Brisket,Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan",Ranch
4-153,2024-05-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",NA
4-154,2024-05-04,"Bacon, Ham",MIX,NA,"Breadcrumbs, Parmesan","BBQ, Garlic Parmesan"
4-155,2024-05-04,Bacon,Cheddar,Cheesecake,NA,Ranch
4-159,2024-05-04,Brisket,Alfredo,NA,Broccoli,Garlic Parmesan
4-160,2024-05-04,Grilled Chicken,Melted Cheddar,"Side Mac, Any Bag Of Chips",NA,Buffalo
4-163,2024-05-04,Pulled Pork,Cheddar,NA,Jalapenos,BBQ
4-164,2024-05-04,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Parmesan",Buffalo
4-165,2024-05-04,Brisket,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Buffalo
4-166,2024-05-04,Brisket,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs",Garlic Parmesan
4-167,2024-05-04,NA,Cheddar,Garlic Bread,"Corn, Breadcrumbs, Onions, Parmesan",NA
4-169,2024-05-04,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
4-168,2024-05-04,NA,Cheddar,NA,"Bell Peppers, Breadcrumbs, Onions, Corn, Parmesan",Garlic Parmesan
4-170,2024-05-04,NA,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
4-171,2024-05-04,Pulled Pork,Cheddar,Garlic Bread,Breadcrumbs,Garlic Parmesan
4-172,2024-05-04,NA,Cheddar,Garlic Bread,"Mushrooms, Onions, Breadcrumbs",Garlic Parmesan
4-173,2024-05-04,Brisket,Pepper Jack,Cheesy Garlic Bread,"Broccoli, Bell Peppers, Breadcrumbs, Pineapple",Garlic Parmesan
4-174,2024-05-04,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan","Ranch, Buffalo"
4-175,2024-05-04,"Bacon, Pulled Pork, Ham",Cheddar,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
4-176,2024-05-04,Grilled Chicken,Cheddar,Garlic Bread,NA,NA
4-177,2024-05-04,"Bacon, Brisket, Pulled Pork, Ham","Cheddar, Melted Pepper Jack",NA,"Breadcrumbs, Parmesan",BBQ
4-178,2024-05-04,Bacon,Melted Parmesan,Cheesy Garlic Bread,"Jalapenos, Corn, Breadcrumbs, Pineapple",Hot Honey
4-179,2024-05-04,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Parmesan, Pineapple","BBQ, Garlic Parmesan"
4-180,2024-05-04,Grilled Chicken,Cheddar,NA,"Tomatoes, Corn, Breadcrumbs, Parmesan",NA
4-181,2024-05-04,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Onions",BBQ
4-182,2024-05-04,Grilled Chicken,Cheddar,NA,"Jalapenos, Corn, Breadcrumbs, Parmesan","Ranch, Buffalo"
4-183,2024-05-04,"Grilled Chicken, Bacon, Pulled Pork","Cheddar, Pepper Jack","Cheesy Garlic Bread, Garlic Bread","Breadcrumbs, Pineapple, Mushrooms, Corn, Parmesan","BBQ, Ranch, Buffalo, Hot Honey"
4-184,2024-05-04,Grilled Chicken,Cheddar,Garlic Bread,"Mushrooms, Breadcrumbs",Garlic Parmesan
4-185,2024-05-04,Brisket,"Cheddar, Pepper Jack Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
4-186,2024-05-04,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Parmesan","Ranch, Buffalo"
4-187,2024-05-04,Grilled Chicken,Cheddar,NA,"Jalapenos, Onions, Breadcrumbs","Ranch, Buffalo"
4-188,2024-05-04,Brisket,Cheddar,NA,"Corn, Onions","BBQ, Ranch"
4-191,2024-05-04,Grilled Chicken,Cheddar,Cheesecake,"Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","BBQ, Pesto, Buffalo, Ranch, Garlic Parmesan"
4-192,2024-05-04,"Grilled Chicken, Brisket",Cheddar,NA,NA,"BBQ, Buffalo"
4-194,2024-05-04,"Bacon, Brisket",Cheddar,"Cheesy Garlic Bread, Garlic Bread","Onions, Bell Peppers, Breadcrumbs, Jalapenos, Parmesan","BBQ, Ranch"
4-193,2024-05-04,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Hot Honey"
4-196,2024-05-04,Pulled Pork,Cheddar,Garlic Bread,Broccoli,BBQ
