order number,date,meat,cheese,sides,toppings,sauce
20-109,2024-04-20,Brisket,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
20-107,2024-04-20,"Brisket, Grilled Chicken, Ham, Pulled Pork","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Corn",Hot Honey
20-108,2024-04-20,Brisket,Pepper Jack,Cheesy Garlic Bread,Jalapenos,BBQ
20-106,2024-04-20,Bacon,"Cheddar, Pepper Jack",NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Corn, Tomatoes","Garlic Parmesan, BBQ"
20-110,2024-04-20,"Brisket, Bacon",Alfredo,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Tomatoes",BBQ
20-113,2024-04-20,Brisket,Cheddar,NA,"Parmesan, Mushrooms, Breadcrumbs","Buffalo, Garlic Parmesan"
20-112,2024-04-20,Grilled Chicken,Alfredo,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Corn, Tomatoes",Pesto
20-114,2024-04-20,"Brisket, Bacon",Cheddar,Garlic Bread,Parmesan,Buffalo
20-115,2024-04-20,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan, Corn","Buffalo, Ranch"
20-116,2024-04-20,Pulled Pork,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers","Garlic Parmesan, Hot Honey"
20-118,2024-04-20,NA,Cheddar,Garlic Bread,Parmesan,Garlic Parmesan
20-117,2024-04-20,Brisket,"Pepper Jack, Alfredo",Cheesy Garlic Bread,"Mushrooms, Jalapenos, Breadcrumbs, Broccoli, Corn","Buffalo, Garlic Parmesan"
20-119,2024-04-20,Brisket,"Pepper Jack, Cheddar",Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions","Buffalo, Ranch, BBQ"
20-120,2024-04-20,NA,Alfredo,Cheesy Garlic Bread,Corn,"Garlic Parmesan, BBQ"
20-122,2024-04-20,Pulled Pork,Cheddar,NA,Breadcrumbs,BBQ
20-123,2024-04-20,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
20-121,2024-04-20,Brisket,"Cheddar, Alfredo",Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Corn, Tomatoes",Garlic Parmesan
20-126,2024-04-20,Grilled Chicken,Cheddar,NA,"Onions, Pineapple, Parmesan, Corn",Buffalo
20-125,2024-04-20,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos","Buffalo, Ranch"
20-124,2024-04-20,NA,Cheddar,NA,"Broccoli, Parmesan, Breadcrumbs",Garlic Parmesan
20-127,2024-04-20,Grilled Chicken,"Melted Parmesan, Alfredo Mac",NA,"Breadcrumbs, Mushrooms, Tomatoes",Pesto
20-131,2024-04-20,"Brisket, Bacon",Pepper Jack,Cheesecake,"Onions, Jalapenos",Ranch
20-128,2024-04-20,"Brisket, Bacon",Alfredo,Cheesy Garlic Bread,"Onions, Parmesan, Corn, Breadcrumbs",Garlic Parmesan
20-129,2024-04-20,"Bacon, Grilled Chicken, Pulled Pork",Cheddar,"Cheesecake, Cheesy Garlic Bread","Mushrooms, Breadcrumbs",BBQ
20-134,2024-04-20,NA,Pepper Jack,NA,"Mushrooms, Jalapenos, Breadcrumbs, Bell Peppers, Pineapple","Hot Honey, BBQ"
20-133,2024-04-20,Brisket,Cheddar,NA,"Mushrooms, Parmesan, Jalapenos, Onions, Bell Peppers, Corn, Tomatoes",Garlic Parmesan
20-132,2024-04-20,"Brisket, Grilled Chicken, Bacon, Pulled Pork","Alfredo, Melted Cheddar, Cheddar, Alfredo Mac",NA,Parmesan,"Ranch, BBQ"
20-135,2024-04-20,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Corn",BBQ
20-137,2024-04-20,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Onions, Bell Peppers, Jalapenos",NA
20-136,2024-04-20,"Brisket, Bacon","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Onions, Parmesan, Jalapenos, Breadcrumbs","Garlic Parmesan, BBQ"
20-138,2024-04-20,"Bacon, Grilled Chicken, Brisket","Pepper Jack, Cheddar, Alfredo",Any Bag Of Chips,"Broccoli, Mushrooms, Breadcrumbs",BBQ
20-139,2024-04-20,"Brisket, Grilled Chicken",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Mushrooms, Parmesan, Breadcrumbs, Onions, Bell Peppers, Tomatoes","Pesto, Buffalo, Garlic Parmesan, BBQ"
20-141,2024-04-20,"Brisket, Grilled Chicken","Cheddar, Alfredo","Garlic Bread, Cheesecake","Mushrooms, Broccoli, Bell Peppers, Onions, Corn","Ranch, Garlic Parmesan"
20-140,2024-04-20,"Bacon, Grilled Chicken",Cheddar,"Garlic Bread, Cheesecake, Any Bag Of Chips","Parmesan, Jalapenos, Tomatoes",Ranch
20-142,2024-04-20,Grilled Chicken,Cheddar,Garlic Bread,"Onions, Corn","Buffalo, Garlic Parmesan"
20-143,2024-04-20,"Brisket, Bacon",Cheddar,"Cheesecake, Cheesy Garlic Bread","Parmesan, Breadcrumbs",Garlic Parmesan
20-146,2024-04-20,NA,NA,Cheesecake,NA,NA
20-145,2024-04-20,NA,Cheddar,"Garlic Bread, Cheesy Garlic Bread",Parmesan,Garlic Parmesan
20-144,2024-04-20,NA,Cheddar,"Garlic Bread, Cheesy Garlic Bread","Parmesan, Breadcrumbs",Ranch
20-147,2024-04-20,Brisket,Cheddar,NA,"Bell Peppers, Parmesan, Breadcrumbs",BBQ
20-148,2024-04-20,Brisket,Cheddar,NA,NA,BBQ
20-149,2024-04-20,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs",Buffalo
20-150,2024-04-20,Grilled Chicken,Cheddar,NA,"Broccoli, Mushrooms, Breadcrumbs",NA
20-156,2024-04-20,Grilled Chicken,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Corn",Garlic Parmesan
20-152,2024-04-20,NA,Alfredo,NA,"Broccoli, Mushrooms, Parmesan",Garlic Parmesan
20-158,2024-04-20,Grilled Chicken,Cheddar,NA,"Onions, Parmesan, Corn, Breadcrumbs","Buffalo, Hot Honey"
20-159,2024-04-20,Bacon,"Melted Cheddar, Cheddar Mac",NA,Corn,Garlic Parmesan
20-154,2024-04-20,"Bacon, Grilled Chicken","Cheddar, Pepper Jack",NA,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Bell Peppers","Pesto, Garlic Parmesan"
20-160,2024-04-20,"Bacon, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Onions, Mushrooms",Garlic Parmesan
20-163,2024-04-20,Brisket,"Melted Cheddar, Cheddar Mac",NA,NA,BBQ
20-161,2024-04-20,"Bacon, Ham",Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs",BBQ
20-162,2024-04-20,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,NA,Ranch
20-164,2024-04-20,"Bacon, Grilled Chicken, Brisket","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Broccoli, Parmesan, Jalapenos, Breadcrumbs","Ranch, Buffalo, Garlic Parmesan, BBQ"
20-166,2024-04-20,Bacon,Cheddar,NA,"Mushrooms, Broccoli, Bell Peppers, Onions, Tomatoes",NA
20-167,2024-04-20,Brisket,Alfredo,Cheesecake,"Parmesan, Breadcrumbs",BBQ
20-168,2024-04-20,Brisket,Cheddar,Cheesecake,"Onions, Parmesan, Jalapenos, Breadcrumbs",BBQ
20-171,2024-04-20,Pulled Pork,Melted Pepper Jack,NA,Onions,BBQ
20-169,2024-04-20,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Bell Peppers, Parmesan",Ranch
20-172,2024-04-20,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
20-173,2024-04-20,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Parmesan, Breadcrumbs","Ranch, Garlic Parmesan"
20-174,2024-04-20,"Brisket, Bacon",Alfredo,Garlic Bread,"Parmesan, Breadcrumbs",Hot Honey
20-175,2024-04-20,Brisket,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Pesto, Garlic Parmesan"
20-176,2024-04-20,"Bacon, Grilled Chicken",Cheddar,NA,"Bell Peppers, Pineapple, Corn, Tomatoes",NA
20-177,2024-04-20,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
20-178,2024-04-20,"Bacon, Grilled Chicken",Cheddar,NA,Parmesan,Garlic Parmesan
20-179,2024-04-20,"Bacon, Grilled Chicken, Ham, Pulled Pork","MIX, Cheddar","Garlic Bread, Cheesy Garlic Bread, Any Bag Of Chips","Parmesan, Jalapenos, Breadcrumbs, Onions, Pineapple","Ranch, Buffalo, Garlic Parmesan"
20-180,2024-04-20,Bacon,Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers",Garlic Parmesan
20-181,2024-04-20,NA,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Tomatoes",Garlic Parmesan
20-183,2024-04-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs",Buffalo
20-184,2024-04-20,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
20-186,2024-04-20,Bacon,"Melted Cheddar, Alfredo Mac",NA,NA,Ranch
20-185,2024-04-20,"Brisket, Grilled Chicken","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Parmesan, Corn, Breadcrumbs","Ranch, Garlic Parmesan, BBQ"
20-188,2024-04-20,Grilled Chicken,"Cheddar, Alfredo",Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Onions, Broccoli, Bell Peppers, Corn, Tomatoes",Ranch
20-190,2024-04-20,"Grilled Chicken, Pulled Pork","Cheddar, Melted Cheddar","Garlic Bread, Side Mac","Broccoli, Parmesan, Breadcrumbs",Garlic Parmesan
20-189,2024-04-20,"Bacon, Grilled Chicken","Cheddar, Pepper Jack","Cheesecake, Cheesy Garlic Bread","Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Broccoli, Pineapple, Corn, Tomatoes","Garlic Parmesan, Pesto, Buffalo, Ranch"
20-191,2024-04-20,"Brisket, Grilled Chicken","Pepper Jack, Cheddar",Cheesecake,"Parmesan, Jalapenos, Breadcrumbs, Onions, Corn","Hot Honey, Ranch, BBQ"
20-193,2024-04-20,"Bacon, Grilled Chicken","Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Mushrooms, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions, Corn, Tomatoes","Ranch, Buffalo, Garlic Parmesan"
20-196,2024-04-20,Brisket,"Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Onions, Tomatoes",Garlic Parmesan
20-195,2024-04-20,Brisket,Cheddar,Cheesecake,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Pineapple, Corn","Garlic Parmesan, BBQ"
20-197,2024-04-20,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
20-199,2024-04-20,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
20-200,2024-04-20,Grilled Chicken,Alfredo,Cheesecake,Corn,Garlic Parmesan
20-194,2024-04-20,"Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Onions, Corn, Tomatoes","Buffalo, Ranch"
20-201,2024-04-20,"Brisket, Grilled Chicken, Pulled Pork","Cheddar, Alfredo","Cheesecake, Cheesy Garlic Bread","Parmesan, Breadcrumbs","Buffalo, Pesto, Garlic Parmesan, Ranch, BBQ"
20-202,2024-04-20,NA,Cheddar,NA,Parmesan,Garlic Parmesan
20-204,2024-04-20,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
20-211,2024-04-20,NA,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
20-210,2024-04-20,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,Parmesan,Ranch
20-212,2024-04-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Mushrooms, Parmesan","Buffalo, Ranch"
20-209,2024-04-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Mushrooms, Jalapenos, Breadcrumbs","Ranch, Buffalo, Garlic Parmesan"
20-213,2024-04-20,Grilled Chicken,"Cheddar, Alfredo",NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers",Garlic Parmesan
20-215,2024-04-20,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Mushrooms, Breadcrumbs",Pesto
20-214,2024-04-20,"Brisket, Pulled Pork","Cheddar, Melted Pepper Jack, Cheddar Mac",Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions, Corn",BBQ
20-217,2024-04-20,Grilled Chicken,Cheddar,NA,Parmesan,Ranch
20-220,2024-04-20,NA,Cheddar,Any Bag Of Chips,Broccoli,Buffalo
20-218,2024-04-20,NA,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Corn, Tomatoes","Buffalo, Hot Honey, Garlic Parmesan, Ranch, BBQ"
20-216,2024-04-20,Pulled Pork,Cheddar,Garlic Bread,"Bell Peppers, Parmesan, Breadcrumbs",BBQ
20-222,2024-04-20,NA,Cheddar,Cheesecake,"Parmesan, Breadcrumbs",NA
20-223,2024-04-20,Grilled Chicken,Cheddar,Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, Ranch"
20-227,2024-04-20,Brisket,Alfredo,Garlic Bread,Breadcrumbs,BBQ
20-224,2024-04-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, Ranch"
20-226,2024-04-20,Pulled Pork,Alfredo,Garlic Bread,"Corn, Tomatoes",Garlic Parmesan
20-230,2024-04-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan, Corn, Breadcrumbs",Garlic Parmesan
20-229,2024-04-20,Brisket,Pepper Jack,Cheesy Garlic Bread,"Onions, Parmesan, Corn, Jalapenos","Garlic Parmesan, BBQ"
20-228,2024-04-20,Brisket,"Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Parmesan, Mushrooms","Garlic Parmesan, BBQ"
20-232,2024-04-20,Brisket,Pepper Jack,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Corn",NA
20-231,2024-04-20,"Brisket, Grilled Chicken, Bacon","Cheddar, Melted Pepper Jack, Alfredo Mac, Pepper Jack Mac",Cheesecake,"Parmesan, Corn",Hot Honey
20-233,2024-04-20,Grilled Chicken,Alfredo,Garlic Bread,"Breadcrumbs, Mushrooms, Tomatoes","Pesto, Garlic Parmesan"
20-236,2024-04-20,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Corn, Tomatoes",Garlic Parmesan
20-235,2024-04-20,Bacon,Cheddar,NA,Parmesan,Garlic Parmesan
20-234,2024-04-20,Brisket,Pepper Jack,NA,"Parmesan, Bell Peppers, Mushrooms, Corn","Pesto, Garlic Parmesan"
20-237,2024-04-20,Brisket,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Ranch, Buffalo, Garlic Parmesan"
20-239,2024-04-20,"Brisket, Bacon",Cheddar,Cheesecake,Parmesan,NA
20-241,2024-04-20,"Bacon, Ham",Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
20-245,2024-04-20,Grilled Chicken,Cheddar,NA,"Broccoli, Corn",Ranch
20-242,2024-04-20,"Bacon, Grilled Chicken, Pulled Pork","Cheddar, Pepper Jack",NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Broccoli, Tomatoes","Pesto, Garlic Parmesan"
20-246,2024-04-20,Grilled Chicken,Cheddar,NA,Broccoli,Garlic Parmesan
20-244,2024-04-20,Bacon,Alfredo,Cheesy Garlic Bread,"Onions, Parmesan, Jalapenos, Breadcrumbs","Pesto, Garlic Parmesan"
20-252,2024-04-20,NA,NA,Cheesecake,NA,NA
20-248,2024-04-20,"Brisket, Bacon, Ham","Pepper Jack, Alfredo",NA,"Onions, Parmesan, Jalapenos, Tomatoes",Buffalo
20-249,2024-04-20,NA,Alfredo,NA,"Broccoli, Breadcrumbs, Mushrooms, Parmesan","Pesto, Garlic Parmesan, Hot Honey"
20-250,2024-04-20,"Grilled Chicken, Ham",Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs, Onions, Bell Peppers, Corn",NA
20-251,2024-04-20,"Bacon, Ham","Cheddar, Pepper Jack, Alfredo","Cheesecake, Cheesy Garlic Bread","Parmesan, Breadcrumbs","Buffalo, Garlic Parmesan, BBQ"
20-256,2024-04-20,Pulled Pork,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
20-254,2024-04-20,"Brisket, Bacon",Cheddar,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Bell Peppers",Garlic Parmesan
20-255,2024-04-20,Brisket,Alfredo,Cheesy Garlic Bread,"Parmesan, Mushrooms, Jalapenos, Breadcrumbs",NA
20-257,2024-04-20,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Onions, Corn, Tomatoes",Garlic Parmesan
20-259,2024-04-20,Brisket,Alfredo,NA,"Parmesan, Mushrooms","Buffalo, Garlic Parmesan"
20-260,2024-04-20,Brisket,Cheddar,NA,"Parmesan, Mushrooms, Jalapenos",Pesto
20-258,2024-04-20,Bacon,Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions, Tomatoes",Garlic Parmesan
20-261,2024-04-20,NA,Alfredo,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers","Ranch, Pesto, Garlic Parmesan"
20-263,2024-04-20,NA,NA,Cheesy Garlic Bread,NA,NA
20-262,2024-04-20,NA,Alfredo,NA,"Broccoli, Parmesan, Tomatoes",Pesto
20-264,2024-04-20,"Bacon, Ham",Cheddar,Cheesy Garlic Bread,Corn,Garlic Parmesan
20-265,2024-04-20,Grilled Chicken,Alfredo,NA,"Broccoli, Mushrooms",Garlic Parmesan
20-266,2024-04-20,"Bacon, Pulled Pork",Alfredo,Cheesy Garlic Bread,"Parmesan, Mushrooms, Corn, Breadcrumbs",Pesto
20-267,2024-04-20,"Bacon, Pulled Pork",Pepper Jack,Side Mac,"Onions, Parmesan","Buffalo, Ranch"
20-270,2024-04-20,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
20-269,2024-04-20,NA,Cheddar,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, Hot Honey"
20-268,2024-04-20,Grilled Chicken,Alfredo,NA,"Jalapenos, Broccoli, Onions, Bell Peppers, Corn, Tomatoes",Buffalo
20-272,2024-04-20,NA,Alfredo,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
20-274,2024-04-20,Grilled Chicken,Pepper Jack,NA,"Parmesan, Breadcrumbs",BBQ
20-273,2024-04-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Ranch
20-271,2024-04-20,"Bacon, Grilled Chicken",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Broccoli, Parmesan, Breadcrumbs",Garlic Parmesan
20-277,2024-04-20,Grilled Chicken,Cheddar,Garlic Bread,"Parmesan, Breadcrumbs",NA
20-278,2024-04-20,Grilled Chicken,Cheddar,Garlic Bread,Onions,Buffalo
20-276,2024-04-20,Grilled Chicken,Alfredo,Garlic Bread,NA,NA
20-280,2024-04-20,Grilled Chicken,Cheddar,NA,NA,"Buffalo, Ranch"
20-279,2024-04-20,Bacon,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
20-275,2024-04-20,"Brisket, Grilled Chicken, Ham",Alfredo,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Corn","Ranch, Garlic Parmesan, BBQ"
20-281,2024-04-20,Brisket,Pepper Jack,Cheesecake,"Parmesan, Breadcrumbs",BBQ
20-282,2024-04-20,Brisket,Alfredo,Cheesecake,"Pineapple, Parmesan, Breadcrumbs",BBQ
20-283,2024-04-20,Bacon,Pepper Jack,NA,"Broccoli, Bell Peppers, Breadcrumbs",NA
20-285,2024-04-20,Grilled Chicken,Cheddar,NA,NA,Buffalo
20-290,2024-04-20,"Bacon, Grilled Chicken",Pepper Jack,Cheesy Garlic Bread,"Broccoli, Parmesan, Jalapenos, Breadcrumbs","Buffalo, Ranch"
20-291,2024-04-20,Bacon,Alfredo,NA,"Onions, Parmesan",Garlic Parmesan
20-289,2024-04-20,"Bacon, Grilled Chicken, Brisket, Pulled Pork","Cheddar, Melted Cheddar, Alfredo, Pepper Jack Mac",Cheesy Garlic Bread,"Broccoli, Parmesan, Breadcrumbs","Garlic Parmesan, Pesto, Buffalo, Ranch"
20-287,2024-04-20,Brisket,Alfredo,Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
20-296,2024-04-20,Brisket,"Pepper Jack, Alfredo","Garlic Bread, Cheesy Garlic Bread","Broccoli, Mushrooms, Jalapenos, Breadcrumbs","Garlic Parmesan, BBQ"
20-292,2024-04-20,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs",BBQ
20-294,2024-04-20,Bacon,Cheddar,NA,Breadcrumbs,BBQ
20-295,2024-04-20,Bacon,Alfredo,Cheesecake,"Pineapple, Parmesan",NA
20-297,2024-04-20,Grilled Chicken,Cheddar,Garlic Bread,"Broccoli, Breadcrumbs",NA
20-298,2024-04-20,Pulled Pork,Cheddar,NA,Breadcrumbs,BBQ
20-299,2024-04-20,Bacon,Cheddar,Cheesecake,"Broccoli, Parmesan, Jalapenos, Breadcrumbs",Ranch
20-300,2024-04-20,"Bacon, Grilled Chicken",Pepper Jack,NA,"Parmesan, Jalapenos, Breadcrumbs",Buffalo
20-301,2024-04-20,Grilled Chicken,Cheddar,Cheesecake,"Parmesan, Breadcrumbs",Garlic Parmesan
20-302,2024-04-20,"Brisket, Bacon",Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs","Hot Honey, Ranch, BBQ"
20-303,2024-04-20,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Onions, Broccoli","Ranch, Garlic Parmesan, BBQ"
20-304,2024-04-20,NA,Cheddar,Cheesy Garlic Bread,NA,"Buffalo, Ranch"
20-307,2024-04-20,Bacon,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Garlic Parmesan
20-305,2024-04-20,Brisket,Cheddar,NA,Breadcrumbs,Garlic Parmesan
20-306,2024-04-20,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
20-308,2024-04-20,Brisket,"Cheddar, Alfredo",Cheesy Garlic Bread,"Onions, Parmesan, Mushrooms, Breadcrumbs","Garlic Parmesan, BBQ"
20-310,2024-04-20,NA,Pepper Jack,NA,"Breadcrumbs, Parmesan, Tomatoes",Garlic Parmesan
20-309,2024-04-20,"Bacon, Grilled Chicken","Cheddar, Pepper Jack",NA,"Parmesan, Breadcrumbs","Buffalo, Garlic Parmesan"
20-312,2024-04-20,Bacon,Alfredo,Cheesy Garlic Bread,"Broccoli, Onions",Garlic Parmesan
20-313,2024-04-20,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Pesto
20-314,2024-04-20,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Onions, Breadcrumbs",Buffalo
20-315,2024-04-20,Brisket,Alfredo,NA,"Parmesan, Mushrooms, Breadcrumbs",Garlic Parmesan
20-320,2024-04-20,"Brisket, Grilled Chicken, Bacon","Cheddar, Alfredo",NA,"Mushrooms, Parmesan, Onions, Corn, Tomatoes","Pesto, Garlic Parmesan"
20-318,2024-04-20,Pulled Pork,Cheddar,NA,"Jalapenos, Breadcrumbs",BBQ
20-319,2024-04-20,Brisket,Cheddar,"Cheesecake, Cheesy Garlic Bread","Mushrooms, Parmesan, Breadcrumbs, Onions, Bell Peppers, Tomatoes","Garlic Parmesan, BBQ"
20-323,2024-04-20,NA,Cheddar,Cheesecake,"Onions, Bell Peppers, Parmesan, Breadcrumbs",Garlic Parmesan
20-322,2024-04-20,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Broccoli, Mushrooms, Corn, Breadcrumbs","Buffalo, Ranch, BBQ"
20-325,2024-04-20,Brisket,Cheddar,NA,"Parmesan, Bell Peppers, Mushrooms, Breadcrumbs",Garlic Parmesan
20-324,2024-04-20,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs",NA
20-326,2024-04-20,"Brisket, Pulled Pork",Cheddar,Cheesy Garlic Bread,Breadcrumbs,BBQ
20-321,2024-04-20,NA,"Melted Cheddar, Alfredo",NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions, Pineapple, Corn, Tomatoes","Pesto, Garlic Parmesan, BBQ"
20-327,2024-04-20,Bacon,Cheddar,NA,"Onions, Breadcrumbs",Garlic Parmesan
20-328,2024-04-20,Brisket,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan, Onions","Hot Honey, Garlic Parmesan, BBQ"
20-330,2024-04-20,NA,Alfredo,NA,"Broccoli, Mushrooms, Parmesan","Ranch, Garlic Parmesan"
20-329,2024-04-20,Brisket,Cheddar,NA,"Onions, Bell Peppers","Buffalo, Hot Honey"
20-332,2024-04-20,"Brisket, Bacon",Cheddar,NA,"Broccoli, Onions","Ranch, BBQ"
20-334,2024-04-20,NA,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers","Buffalo, Garlic Parmesan, Hot Honey"
20-335,2024-04-20,NA,Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
20-331,2024-04-20,Brisket,Cheddar,NA,Jalapenos,"Garlic Parmesan, Hot Honey"
20-333,2024-04-20,"Bacon, Grilled Chicken","Cheddar, Alfredo","Cheesecake, Cheesy Garlic Bread","Onions, Parmesan, Breadcrumbs","Pesto, Garlic Parmesan, Hot Honey"
20-336,2024-04-20,Bacon,Pepper Jack,NA,"Parmesan, Jalapenos, Breadcrumbs",Ranch
20-339,2024-04-20,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan, Corn, Jalapenos","Ranch, BBQ"
20-337,2024-04-20,"Brisket, Grilled Chicken",Pepper Jack,NA,"Broccoli, Breadcrumbs, Parmesan, Tomatoes","Hot Honey, BBQ"
20-338,2024-04-20,Brisket,Pepper Jack,Cheesy Garlic Bread,Corn,"Garlic Parmesan, BBQ"
20-341,2024-04-20,Grilled Chicken,Cheddar,Cheesecake,"Parmesan, Mushrooms",BBQ
20-340,2024-04-20,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Mushrooms, Jalapenos, Breadcrumbs, Broccoli, Corn, Tomatoes","Pesto, Garlic Parmesan"
20-342,2024-04-20,Bacon,Pepper Jack,Any Bag Of Chips,Breadcrumbs,NA
